bedrooms,bathrooms,sqft_above,floors,sqft_lot15,sqft_living15,sqft_basement
3,1.75,1100,1.0,5200,1050,0
2,1.0,480,1.0,6360,1760,220
3,1.0,1080,1.0,10400,1230,0
3,1.5,1460,1.0,8645,1400,0
4,1.0,1000,1.0,6380,1500,400
4,3.0,3120,2.0,7050,1580,0
2,1.0,770,1.0,3000,1540,450
4,3.0,1860,1.5,4500,1570,960
2,1.0,840,1.0,5000,1240,0
3,2.0,1610,1.5,5100,1740,0
4,3.25,1860,2.0,4356,1860,0
4,1.75,2260,1.0,16594,2880,0
4,2.75,2450,2.0,14803,2330,0
2,1.0,850,1.0,4100,1460,0
3,1.0,1020,1.0,5475,1740,780
4,1.75,1090,1.0,13176,2380,140
4,2.25,1540,1.0,7700,1560,520
4,2.25,1500,1.0,6180,1740,1250
2,1.0,1120,1.0,9750,1540,0
4,2.5,3010,2.0,11282,2810,0
4,1.5,1390,1.5,5000,1580,190
4,2.5,2630,2.0,5379,2630,0
2,1.0,790,1.0,5800,1460,0
3,1.75,1370,1.0,7200,1750,760
3,2.5,1600,2.0,8910,1890,0
4,1.75,1330,1.0,11520,1760,620
4,3.0,2010,2.0,8203,2090,0
4,1.75,1300,1.0,9477,2220,1250
3,2.25,2170,2.0,6991,1700,0
3,1.0,1550,1.5,4560,2370,0
2,1.5,1190,3.0,1756,1390,0
3,1.0,1510,1.5,5500,1210,0
3,2.0,1200,1.0,6338,1430,0
5,3.0,1500,1.0,8604,2260,1330
4,2.0,1000,1.0,6000,1540,650
4,1.5,1710,1.5,4455,1740,0
3,1.0,1740,1.5,4400,1720,0
3,1.75,1220,1.0,9820,1590,620
3,1.5,1820,1.0,10088,1740,0
2,2.0,1030,3.0,1387,1439,0
4,1.0,1410,1.5,8395,1330,0
5,2.5,1370,1.0,14273,2600,770
4,3.5,1930,1.5,3340,1500,0
4,2.5,2210,2.0,7246,2270,0
4,1.0,1360,1.0,9702,1340,0
3,1.75,930,1.0,7425,1790,900
3,2.25,1420,1.0,6960,1880,700
4,2.5,2700,2.0,3570,2080,0
4,2.5,2250,2.0,17223,3460,910
4,2.25,2770,2.0,13129,2400,0
4,2.5,2570,2.0,6667,2520,0
2,1.0,880,1.0,9395,1960,0
3,2.25,1820,2.0,11424,2160,0
4,2.25,1110,1.0,7200,1640,550
4,3.0,2200,1.0,10800,1430,0
4,1.0,1460,1.5,3844,1230,180
4,2.0,760,1.0,3504,1480,890
3,1.75,1420,1.0,7700,2250,0
3,1.0,1270,1.5,4175,1270,0
3,1.0,1070,1.0,4000,1090,0
2,1.0,860,1.0,3814,1470,200
3,2.25,1240,1.0,7149,3500,950
3,2.5,1060,2.0,1414,1320,240
3,1.5,1330,1.0,12500,2310,0
3,2.25,1630,1.0,9100,2080,310
3,1.75,2100,1.0,15657,1330,0
3,1.0,980,1.0,5000,1680,310
2,1.75,780,1.0,3600,1850,780
3,1.75,1330,1.0,6500,2520,1300
3,2.5,2100,2.0,7547,2091,0
2,2.0,1300,1.0,3608,1510,0
4,2.5,2520,2.0,7704,2000,0
3,1.0,1150,1.5,7700,1210,0
4,2.0,1430,1.5,14600,1820,600
3,1.5,1480,1.0,8660,1820,400
2,1.0,2320,2.0,11250,1620,0
2,1.0,1050,1.5,13680,2540,0
4,2.5,3030,2.0,11999,2940,0
3,1.5,1090,1.0,9620,1240,0
3,2.25,1330,1.0,5625,1930,890
3,2.25,1430,2.0,5999,1600,0
2,1.0,780,1.0,7510,1760,780
4,2.25,1310,1.5,4940,2020,910
3,1.5,1140,1.0,8340,1140,0
4,2.5,2540,1.0,11100,1560,0
3,2.25,1440,2.0,5999,1740,0
3,2.25,1070,1.0,9583,2250,500
4,2.25,1400,1.0,9576,1860,460
5,3.0,1450,1.0,5940,1420,990
4,2.5,1240,1.0,8800,2000,860
3,2.5,2440,2.0,10603,2530,0
5,1.5,1930,2.0,7705,1480,0
4,2.0,1830,1.0,10754,1970,0
4,3.5,1130,2.0,6664,1280,720
4,3.5,3210,3.0,5000,1360,0
3,1.5,1870,2.0,2460,1820,0
3,2.25,1460,1.0,8700,2490,460
2,1.0,700,1.0,5100,1620,0
5,2.5,2430,2.0,8400,2150,0
3,1.75,1210,1.0,17250,1900,740
2,1.0,900,1.0,10000,1190,0
3,2.5,2060,2.0,8500,2650,0
4,2.0,1280,1.0,10987,2190,900
4,2.25,2140,2.0,7846,2030,0
4,2.5,3140,2.0,11720,2650,0
2,1.5,800,2.0,1087,1020,0
3,2.5,3300,2.0,11446,3280,0
2,1.0,1130,1.0,4275,1580,400
2,1.0,760,1.0,6594,1710,0
5,3.0,2450,2.0,5500,1060,0
2,1.0,840,1.0,11674,1300,0
3,1.5,1080,1.0,3900,1510,300
3,1.5,1080,1.0,3900,1510,300
2,1.0,1040,1.0,5000,1510,220
3,1.75,1180,1.0,9152,1570,260
4,1.75,1540,1.0,7996,1890,0
4,1.0,880,1.0,7200,1910,180
4,1.75,1900,1.0,9612,2220,0
3,1.0,930,1.0,5834,1410,120
3,2.0,1200,1.5,10212,1280,0
3,1.5,1220,1.0,10160,2320,620
4,2.5,2790,2.0,7837,2740,0
3,1.0,970,1.0,11348,1050,0
4,1.0,1070,1.5,7467,1160,0
2,1.0,900,1.0,5160,900,0
3,1.5,1660,1.0,10053,2350,0
4,1.5,1240,1.5,6014,1740,530
3,2.0,1230,1.5,6398,1850,0
3,1.0,1020,1.0,8532,1470,720
3,2.0,1710,1.0,8493,1430,0
4,2.5,1990,1.0,10658,2530,420
4,2.75,1410,1.0,9678,2060,900
5,2.5,2400,2.0,4465,2200,0
5,2.0,1870,1.5,4240,1780,1290
3,1.0,1560,1.0,14333,1640,0
3,2.5,1770,2.0,7200,1650,0
3,2.0,1600,1.0,11520,1360,0
3,1.75,1330,1.0,11475,1270,0
3,1.0,1020,1.0,8188,1170,0
3,2.5,2490,2.0,4050,2370,0
5,2.0,1000,1.0,7176,2000,700
3,1.75,1250,1.0,13707,1260,0
2,1.0,610,1.0,1392,930,0
3,1.0,950,1.0,10000,1060,0
4,2.5,2930,2.0,6163,3130,930
3,3.5,1240,2.0,1275,1360,120
3,2.25,1130,1.0,9090,1960,550
3,2.5,1520,2.0,7210,1780,0
3,1.75,1350,1.0,8928,1600,0
3,2.25,2190,1.0,4496,2970,0
3,2.25,1150,1.0,5060,1500,1130
2,2.0,910,1.0,4500,1280,160
5,2.25,1510,1.5,3750,1780,1030
4,2.25,1310,1.0,9050,1910,960
3,1.75,1890,1.0,5421,2960,0
4,2.0,1080,1.0,2370,1560,910
3,1.0,1220,1.0,6000,1420,0
3,3.0,2640,2.0,6060,2680,0
3,1.75,1480,1.0,10766,2660,0
3,2.0,2320,1.0,9420,2030,0
4,1.75,2410,1.5,4000,1280,0
4,2.75,2090,1.0,13500,2130,0
3,1.0,920,1.0,4000,1250,0
3,0.75,600,1.0,8382,850,250
3,1.0,1130,1.0,9907,1320,0
3,1.0,1260,1.0,7200,940,0
4,2.0,2090,1.0,10800,2090,0
3,2.0,1180,1.5,5950,1400,840
3,2.25,1470,1.0,5000,1980,500
3,1.75,1230,1.0,9530,1790,590
3,1.5,1340,1.5,5000,1840,500
4,1.75,1280,1.0,9000,2080,820
4,2.0,1770,2.0,5000,1550,0
3,2.0,1110,1.0,7245,1550,0
4,2.75,1240,1.0,9000,2340,850
4,1.75,2080,2.0,8215,1550,0
3,3.25,1160,2.0,1326,1400,240
3,1.0,1060,1.0,7620,1300,0
2,1.0,720,1.0,6600,1560,0
3,2.75,780,2.0,4800,1170,320
3,1.0,1010,1.0,9576,1540,0
4,1.75,1480,1.0,7699,2370,940
3,1.5,1200,1.0,7800,1680,0
3,1.5,1950,3.0,2028,1590,0
3,2.25,1870,1.0,7440,1630,0
4,2.25,1310,1.0,8400,1600,0
4,2.0,1520,1.5,6200,1910,0
3,1.0,1270,1.0,11536,1660,0
2,1.0,840,1.0,9784,1740,0
2,1.0,900,1.0,8265,1460,0
4,3.0,2560,2.0,6798,2100,450
3,1.0,1050,1.0,8954,1500,0
3,1.75,1710,1.0,8839,2260,0
3,2.5,1640,3.0,1231,1590,0
4,2.75,2080,1.0,12900,2850,1060
2,1.75,920,1.0,4220,1200,400
4,3.5,2010,2.0,4945,1220,1070
3,2.5,2500,2.0,10142,2580,0
4,2.5,2520,2.0,10133,2090,0
3,1.25,1320,1.0,9543,2140,1030
4,2.5,1510,1.0,12615,3470,1060
4,2.5,3100,2.0,7807,3100,0
3,1.75,930,1.0,4800,1540,100
2,1.0,1020,1.0,5000,1780,0
3,2.5,2080,2.0,4000,2080,0
2,2.0,1360,2.0,3300,1310,0
3,1.75,1490,1.0,9600,2440,0
4,2.5,1720,1.5,5280,2150,810
3,2.0,1820,1.0,17440,2190,0
4,2.5,1770,2.0,14859,2050,0
3,3.25,1220,3.0,1092,1550,270
3,1.75,1130,1.0,16684,1610,660
3,2.5,1510,3.0,1282,1610,200
2,1.0,1140,1.0,4800,1520,0
5,2.0,3070,1.5,8190,2200,860
3,2.5,1280,1.5,5355,1790,980
3,2.5,1280,1.5,5355,1790,980
3,1.0,1130,1.0,9350,1440,0
3,1.0,960,1.0,6000,1250,0
5,3.0,1280,1.0,6710,1820,860
3,2.75,1360,1.0,5036,1800,1160
5,2.25,3550,2.0,7992,2110,0
2,1.0,740,1.0,4968,1170,0
3,2.25,1240,1.0,4760,1200,400
3,2.5,2780,2.0,9736,720,0
5,1.5,1830,1.5,16365,1440,0
4,2.5,3540,2.0,7546,3280,0
3,2.5,1440,1.0,6941,1160,0
4,2.5,2960,2.0,16482,2770,0
3,2.0,2390,2.0,5350,1920,0
3,1.75,1630,1.0,10850,1830,0
5,2.75,3490,2.0,7331,3480,0
4,2.75,2500,2.0,5970,1660,0
4,2.5,1240,1.0,7977,1890,840
3,1.5,1290,3.0,1286,1720,0
3,1.0,1700,1.0,7980,1500,0
3,1.0,1700,1.0,7980,1500,0
3,2.5,1290,1.0,10310,2230,1250
3,1.5,1180,1.0,9000,1660,0
4,1.75,1370,1.0,12500,1840,150
3,2.75,1390,1.0,12712,2390,1000
4,2.75,1820,1.5,6000,2430,920
3,2.5,1760,1.0,9811,2060,430
3,1.0,1350,1.5,8700,1300,0
3,1.0,1350,1.5,8700,1300,0
2,1.0,790,1.0,7450,800,0
4,2.25,2130,2.0,10431,2110,0
3,2.0,2000,1.0,7416,1670,1200
2,1.5,1159,1.0,4800,1640,0
3,1.0,1000,1.0,13500,1320,0
3,3.25,1880,2.0,4800,1600,380
4,2.25,1290,1.0,15000,1930,980
4,1.75,1040,1.0,5382,1150,380
4,2.5,1250,1.0,8680,2140,1250
2,1.5,1450,1.0,5375,1460,0
5,3.0,1430,1.0,7130,1980,1070
3,1.5,2210,1.5,6300,2700,0
5,2.75,3020,2.0,9675,2250,0
4,2.5,3290,2.0,7538,3450,0
3,2.5,1820,2.0,6668,2090,0
4,2.75,1380,1.0,10430,2270,1120
2,1.0,1210,1.0,8400,1680,0
2,1.5,970,1.0,4000,1700,120
4,2.25,1330,1.5,10146,2270,0
2,1.0,890,1.0,4590,1310,0
3,1.75,1360,1.0,4998,1350,0
4,2.0,1690,1.5,8599,1630,920
3,2.5,1980,3.0,3144,1980,0
3,1.75,1290,1.0,9090,1750,0
5,3.25,3620,2.0,5500,3260,0
2,2.5,2680,1.0,7045,2315,0
3,1.75,1200,1.0,8115,1564,0
2,2.75,1288,1.5,8328,1110,704
4,1.75,1120,1.0,13530,1470,520
4,2.75,960,1.0,4400,1040,960
3,2.25,1370,1.0,7475,2050,470
3,1.5,1310,1.0,9449,2100,0
2,1.0,1050,1.5,9616,1600,0
4,2.5,1580,1.5,4480,2070,990
3,1.0,930,1.5,5160,1060,0
2,2.5,1270,3.0,1199,1280,0
2,1.0,710,1.0,7200,2450,440
2,1.0,820,1.0,11200,1240,0
3,2.0,1110,1.0,5000,1450,1110
5,3.25,1250,1.0,7620,2020,1250
3,3.5,1360,2.0,4000,1220,180
4,2.75,1800,1.0,10620,2750,950
3,2.0,990,1.0,8003,1830,440
4,2.5,3010,2.0,5772,3010,0
3,1.5,1530,1.5,11250,2080,0
3,1.0,1240,1.0,5110,1540,0
4,2.25,1800,1.5,6000,2880,1020
3,2.25,1630,1.0,9206,1630,0
4,2.5,2880,2.0,17009,2470,0
3,3.25,1710,2.0,6765,1260,490
3,1.75,1220,1.0,7938,1470,400
3,1.75,1480,2.5,2441,1480,0
4,2.5,2250,2.0,13286,2340,0
4,3.0,3000,2.0,8214,3430,540
3,2.0,700,1.0,5800,1690,700
3,1.5,1790,2.0,5000,2610,600
4,1.75,2400,1.0,10050,1680,0
3,1.5,1350,1.0,7214,1590,700
4,3.0,2640,2.0,5670,2640,0
5,1.75,1290,1.0,7210,1740,1030
4,2.5,2440,2.5,5440,2440,0
3,1.0,1260,1.0,7500,1260,0
4,2.5,1930,2.0,9485,1670,0
4,1.75,1200,1.0,7800,1490,0
3,1.75,1210,1.0,10800,1800,600
3,1.0,1380,1.5,6700,1160,0
3,1.0,1470,1.0,9300,1470,0
3,1.0,1010,1.0,7560,1520,0
3,1.0,1010,1.0,7560,1520,0
3,1.5,1340,1.0,13673,2020,0
3,1.0,970,1.0,7200,1750,0
3,1.0,1122,1.5,5650,1610,0
3,2.75,1350,3.0,4800,1520,320
3,1.75,1600,1.0,11063,2650,1240
2,1.0,770,1.0,6960,1420,0
4,2.5,3052,2.0,8604,2767,0
3,2.5,1830,2.0,12343,2620,790
5,2.25,3120,2.0,8267,2160,0
2,1.0,900,1.0,4280,1110,200
5,2.75,1600,1.0,9780,2650,910
3,1.75,1200,1.0,8400,1990,480
2,1.0,1040,1.0,6280,1620,0
5,1.5,1750,1.5,10295,1750,0
3,2.5,1479,2.0,1733,1580,160
4,2.25,1290,1.0,10511,1930,810
2,1.0,880,2.0,1748,1010,0
3,1.75,1290,1.0,8674,2400,650
4,2.5,1390,1.0,10495,2010,1100
3,2.25,1800,2.0,7500,3070,260
4,2.5,2500,2.0,12348,3240,220
3,2.25,1750,1.0,7016,1740,430
2,1.0,840,1.0,10400,1350,0
3,2.0,2370,2.0,12196,1380,0
4,2.25,2270,2.0,7910,1710,0
4,2.5,2720,2.0,6958,2640,0
3,1.5,1140,1.5,4800,1260,0
4,2.5,1620,2.0,5000,2320,840
3,1.5,1240,1.0,10800,1690,0
3,2.25,1170,1.0,9500,1470,500
4,1.75,1110,1.0,6350,1600,1110
3,1.0,980,1.0,9903,1830,0
4,1.5,1890,1.5,6250,1700,0
2,1.0,1100,1.5,6000,1280,0
2,1.75,1780,2.0,9700,2360,990
2,2.0,1370,1.0,4784,1365,0
3,1.5,1480,1.0,10517,2100,0
3,2.5,1210,1.0,5100,1640,320
3,2.25,1100,1.0,8336,2060,490
3,1.0,1040,1.0,8600,1320,480
4,2.5,2150,2.0,3848,2240,200
4,2.0,1370,1.5,9000,1360,0
3,2.5,770,1.0,5950,1710,770
4,2.25,1500,2.0,5952,1500,0
3,1.5,1200,1.0,8171,1800,600
2,1.0,830,1.0,6030,1280,0
3,1.75,1040,1.0,5400,1200,500
3,2.25,1610,2.0,8288,1610,0
3,2.25,1990,2.0,10260,1990,0
3,2.5,2070,2.0,5606,1530,0
3,1.75,1230,1.0,10240,1950,530
3,1.75,1290,1.0,8528,1610,450
3,1.5,1530,1.0,14256,2670,420
3,1.0,1280,1.5,8184,1120,0
3,1.75,1460,1.0,7203,1570,0
4,1.75,2060,2.0,14789,2520,350
4,1.75,2060,2.0,14789,2520,350
3,1.75,1400,2.0,10825,1440,0
3,2.5,2100,2.0,8119,2330,0
3,1.0,1000,1.0,10647,1490,0
4,3.5,3150,2.0,6986,3150,0
5,3.5,3160,2.0,12608,3260,1020
2,1.5,1000,1.0,5500,1570,660
4,3.0,1320,1.0,4400,1430,840
4,2.5,2420,2.0,11129,2820,0
4,1.75,1170,1.0,3844,1480,750
4,2.5,2310,2.0,8041,1780,0
3,2.25,1520,1.5,4000,1870,810
5,2.5,1670,1.0,11000,2080,670
4,2.5,2590,2.0,6109,2620,0
2,3.0,1140,2.0,1273,1410,270
3,2.75,1540,1.0,7727,2240,1310
2,1.0,730,1.0,7034,1170,0
3,1.75,1070,1.0,7050,2630,400
4,2.25,2330,1.0,10200,2640,0
4,2.25,2460,1.0,10216,1630,0
2,1.0,990,1.0,5000,2150,0
3,2.5,1450,2.0,4000,2000,0
3,1.75,1340,2.0,1611,1470,0
3,2.5,2730,2.0,8343,2710,0
3,1.0,1140,1.0,7560,1300,0
4,1.5,1650,1.5,6300,1760,300
3,1.0,700,1.0,11998,1750,200
5,2.75,3390,2.0,5211,3210,0
3,1.0,940,1.0,9620,2090,0
3,1.75,1400,1.0,9968,2070,370
3,2.5,1470,2.0,1873,1500,510
4,3.25,2180,2.0,11194,2500,890
3,2.5,2100,2.0,4370,2100,0
4,2.5,2810,2.0,9933,2800,0
4,1.5,1330,1.0,7058,1740,960
3,1.75,1350,1.0,7341,1470,0
4,1.75,2070,1.5,3600,1950,460
3,1.0,1280,1.5,10500,1410,0
3,1.75,1060,1.0,11416,1310,0
2,1.75,1000,1.0,4000,1150,0
3,3.25,2970,2.0,11000,2970,900
5,2.0,2140,1.5,3200,1920,1230
4,1.75,2290,1.0,8215,1240,0
3,2.25,1670,2.0,7040,1570,0
3,1.75,1030,1.0,8918,1560,740
2,1.0,820,1.0,5100,2270,0
3,1.75,1450,1.0,6334,1530,450
2,2.0,1870,1.0,4800,1670,0
4,2.0,920,1.0,5419,1800,920
3,1.0,1140,1.0,9375,1570,450
3,1.0,1640,1.0,6180,1540,0
3,2.25,3000,1.5,15959,3000,0
3,1.75,1390,1.0,5376,1290,770
3,3.0,1790,2.0,3600,2490,700
3,2.0,1290,1.0,5700,1160,0
3,2.0,1480,1.0,7220,2070,660
2,1.0,980,1.0,5010,1520,0
5,2.25,2450,2.0,9100,2310,0
3,2.0,910,1.5,5120,1440,450
3,2.5,2860,2.0,5832,2360,0
3,2.0,1810,1.0,12931,1360,0
4,2.0,2240,1.0,10918,2500,0
2,1.0,1450,1.5,5000,1470,0
3,3.5,1200,2.0,3017,1490,250
3,1.5,1200,1.0,8000,1500,620
3,1.75,1040,1.0,5650,1230,1040
3,2.5,1780,3.0,1607,1780,0
4,3.25,1980,2.0,3680,2010,880
3,1.5,1500,1.0,6800,1870,1040
4,1.0,1140,1.5,1370,1140,0
3,2.0,1320,3.0,1503,1380,0
3,2.5,2040,2.0,7503,2170,0
3,2.0,1910,1.0,8000,2010,0
3,1.75,1460,2.0,4062,1220,0
4,1.5,1790,1.5,4080,1710,0
3,2.0,1390,2.0,5550,1264,0
4,1.75,1280,1.0,9680,1980,600
3,1.5,1570,2.0,8125,1530,0
3,2.5,1840,2.0,6435,1800,850
3,1.75,1670,1.0,11152,1820,0
3,1.0,1040,1.0,7410,1520,0
4,2.0,1560,1.0,7500,1730,0
2,1.0,1470,1.0,6120,1840,0
3,2.25,2070,1.5,15002,2070,0
2,1.0,1130,1.0,6759,2460,240
2,1.0,770,1.0,4800,1510,350
4,2.75,2640,2.0,5898,2640,0
3,1.0,1030,1.0,9044,1470,0
3,1.0,1120,1.0,6794,1120,0
4,1.75,880,1.0,7820,1570,850
3,2.5,2090,2.0,11483,2860,0
3,1.0,920,1.0,9600,1170,0
4,2.25,2970,2.0,6465,2260,0
3,2.5,1720,2.0,5845,2280,0
3,1.75,1460,1.0,4557,1600,0
3,1.5,1490,1.5,4080,1620,50
3,2.0,1310,1.0,8370,1310,0
5,2.5,2430,2.0,4770,2420,0
3,1.5,1700,1.0,17376,2630,0
3,1.5,860,1.0,4300,1220,0
3,3.5,1520,2.0,3640,1230,530
4,2.0,1130,1.0,5184,1650,520
3,2.25,1180,1.0,8410,1540,390
3,1.75,1660,1.5,8906,1640,0
3,1.0,1220,1.0,8119,1910,0
3,1.0,1220,1.0,8119,1910,0
3,2.0,1780,1.0,8449,2140,0
3,2.5,2180,2.0,4607,2540,0
3,2.0,1610,1.0,15725,1610,0
3,1.5,1070,1.0,8400,1480,0
3,1.0,910,1.0,4880,1200,150
3,1.5,1160,1.0,8906,1160,0
2,1.0,910,1.0,5200,1600,0
2,2.0,1540,2.0,7072,1540,0
3,1.5,1280,1.0,9570,1390,190
4,2.75,2100,1.5,6122,2200,1060
3,2.0,1340,1.0,6458,1630,0
3,2.5,1800,2.0,8390,1770,0
3,1.0,920,1.0,7276,1120,0
4,3.0,3280,2.0,5004,2600,0
3,2.25,1100,1.0,8954,2180,840
3,1.75,1590,1.0,9960,1970,0
2,2.0,1340,1.0,4273,1350,0
4,2.5,2820,2.0,10125,1560,0
3,1.75,1520,1.0,8602,1240,0
4,2.5,2560,2.0,5428,2620,0
3,1.5,1540,1.0,7500,1560,0
3,1.75,1430,1.0,10035,2040,0
4,2.5,2506,2.0,8260,2070,0
4,2.0,1200,1.0,7500,1440,1050
5,1.75,1370,1.0,4800,1990,1370
3,1.75,1540,1.0,7500,1090,0
4,1.75,1190,1.0,9861,1880,500
4,2.25,1420,1.5,5750,1810,570
4,2.5,2410,2.0,7184,2240,0
2,1.0,950,1.0,8455,1790,200
4,1.75,1720,2.0,10205,1350,0
3,2.0,1260,2.0,13000,1430,0
5,2.5,1430,1.0,8959,1680,590
5,2.25,1490,1.0,6050,2010,750
4,2.25,1930,2.0,6548,2170,0
3,2.5,1420,1.0,6055,1710,400
3,3.5,1240,2.0,1662,1560,320
5,3.0,1450,1.5,4000,2070,720
3,1.75,1180,1.0,9829,1750,420
3,1.5,1240,1.0,7500,1260,0
3,1.75,1090,1.5,5225,1640,0
4,2.5,1820,1.0,8280,2660,920
3,2.5,1280,2.0,1602,1480,330
4,3.5,1650,3.0,1883,1740,230
4,2.0,870,1.0,7200,1560,870
4,2.25,2180,2.0,6000,2880,1090
3,2.5,1990,2.0,4506,2280,0
4,1.75,1960,1.0,8400,2080,0
3,1.75,960,1.0,4080,1680,720
4,3.0,2910,2.0,6091,3040,0
3,2.25,1210,1.0,7308,1480,290
3,1.75,1270,1.0,8280,1950,1270
2,1.0,950,1.0,2550,1360,0
2,1.0,810,1.0,4560,1490,0
5,3.0,2720,2.0,4545,2000,1360
4,2.0,1300,1.0,9450,1700,520
4,2.5,2650,2.0,13218,2590,0
3,2.25,1250,2.0,5191,1610,420
3,2.5,2480,2.0,8303,2300,0
3,1.75,1070,1.0,7560,1650,170
3,2.0,1390,1.0,7875,1390,0
3,2.5,2880,2.0,10514,2960,0
3,1.0,1060,1.0,8760,1620,0
2,1.0,830,1.0,4080,1760,240
4,1.75,870,1.5,14326,2460,770
3,2.0,910,1.0,4000,1620,600
3,1.0,1230,1.5,1572,1280,0
3,2.0,1510,1.0,3657,1510,0
4,2.5,2120,2.0,14190,2700,1060
4,2.0,1430,1.0,5874,2030,830
4,2.5,1920,2.0,7645,2300,0
2,1.0,1200,1.0,7500,1200,0
4,2.25,1210,1.0,6050,2660,810
4,1.5,1890,1.5,6564,1420,120
3,2.25,1470,1.0,8192,1510,460
5,2.5,1720,1.0,16624,3180,990
5,1.0,1450,1.5,6250,1950,500
3,1.75,2110,1.0,10077,880,0
3,1.0,1250,1.0,4800,1404,0
2,2.5,1380,3.0,3400,1430,0
3,1.75,2050,2.0,4080,1890,0
3,1.5,1800,2.0,16640,1440,0
3,1.0,1310,1.0,13154,1530,0
2,1.0,1010,1.0,3600,1540,0
3,2.75,1850,1.5,10500,1250,0
3,2.25,1750,2.0,7910,1680,0
4,2.5,2154,2.0,5769,2305,0
3,1.75,1010,2.0,1942,1170,220
3,2.0,980,1.0,6363,2190,980
4,1.0,870,1.0,5750,1270,200
3,1.0,1190,1.0,5559,1810,260
4,2.75,2480,2.0,5000,3200,1200
3,1.0,1220,1.0,12600,1510,0
4,2.75,1810,2.0,4560,2000,1140
3,1.5,1040,2.0,1110,1220,300
4,2.25,2220,2.0,4800,1660,650
4,1.0,2000,1.5,7080,1800,590
4,1.75,1070,1.0,7975,1310,1020
4,1.75,880,1.0,7245,1550,850
4,3.5,2040,1.5,4416,1860,810
3,1.0,1020,1.0,6678,1440,0
3,2.5,2200,2.0,6098,2320,0
5,2.0,1240,1.0,5693,1310,1210
3,2.5,1900,2.0,9583,1980,0
4,2.5,2640,2.0,6383,2640,0
3,2.0,1340,3.0,1321,1340,0
4,2.5,3220,2.0,4921,3220,0
3,2.0,930,1.0,11250,1280,0
4,2.5,2260,1.0,10800,3490,980
5,2.5,2630,1.5,8575,1780,0
3,2.5,1730,2.0,4313,1610,0
4,1.75,1220,1.0,7725,2160,900
3,1.0,880,1.5,9238,1170,0
4,2.0,1800,1.0,13551,1730,0
3,1.75,1600,1.0,7461,1620,0
4,2.25,2890,3.0,11151,2870,0
3,2.5,1330,1.0,8125,2100,400
3,2.5,1590,2.0,3411,1590,0
4,1.75,1710,1.0,10133,1360,0
3,1.75,1995,2.0,13640,1980,0
3,1.75,1300,1.0,7713,1520,0
2,2.5,1360,2.0,2092,1920,0
2,2.5,1300,2.0,3675,1880,290
2,1.0,1080,1.0,6211,1200,120
2,1.0,1170,1.5,4000,1530,0
5,2.5,1510,1.5,3600,1780,500
3,2.75,1810,2.0,2537,1800,70
4,2.5,1310,1.0,13475,2810,960
3,2.0,1040,1.0,3000,1790,840
3,1.0,910,1.0,5664,1500,140
3,3.25,1689,3.0,1384,1459,0
4,2.5,2710,3.0,3586,1810,0
3,2.0,1770,1.0,11250,2250,0
4,2.75,1860,1.0,13193,2580,960
4,2.5,3110,2.0,7000,3090,0
4,1.0,1080,1.0,8502,1580,400
2,1.0,940,1.0,8740,1330,0
4,2.5,2680,2.0,4548,2750,0
4,2.75,3190,2.0,5773,3160,0
3,2.5,1920,2.0,4500,1790,0
3,2.5,2610,2.0,8458,2610,0
3,2.0,1450,2.0,8653,1450,0
4,2.5,1500,1.0,7800,2210,960
3,2.5,2170,2.0,5000,2170,0
5,2.25,1450,1.0,10800,1300,520
3,1.0,1000,1.0,5250,1320,0
3,2.0,790,1.0,5350,1350,790
4,1.5,1100,1.0,8120,1480,1030
4,1.0,1370,1.0,8187,1370,0
4,2.0,1330,1.0,14034,2310,820
3,1.75,1370,1.0,15260,2100,0
3,1.0,1370,2.0,4000,1370,0
3,1.75,1690,1.0,7532,1690,0
5,1.0,1690,1.5,4500,1230,0
3,1.0,1430,1.0,10075,1670,0
3,2.5,1490,2.0,7943,1640,0
4,2.5,1870,1.0,15993,3560,850
4,1.75,1490,1.0,8372,1180,0
3,1.75,1230,1.0,7210,1540,0
3,2.0,1340,1.0,7840,1690,560
3,1.75,1530,1.0,9883,1940,0
5,1.5,1280,1.0,6380,1870,960
4,2.5,3470,2.0,9380,3450,0
3,1.0,1100,1.0,6050,1770,0
3,1.0,1080,1.0,7600,1800,530
3,2.75,1210,1.0,7989,2450,700
3,2.0,1230,1.0,8089,1950,280
3,1.5,1280,2.0,4366,1280,0
3,2.5,1530,2.5,1750,1760,380
3,1.0,1170,2.0,3330,1090,0
2,1.0,1550,1.0,6350,1340,0
3,1.0,1060,1.0,7457,1060,0
2,1.0,1040,1.0,3844,1040,0
3,2.5,1550,2.0,10800,2610,0
2,1.0,920,1.0,6180,1210,0
3,1.0,1250,1.5,8792,1250,0
3,1.5,1630,2.0,5400,2520,910
5,1.75,1380,1.0,8366,1920,810
5,2.5,1400,1.0,15300,2440,1010
3,1.75,1830,1.0,8624,1850,0
3,1.0,1740,2.0,3578,1520,110
3,1.0,1410,1.0,8250,1580,0
3,1.75,1460,1.0,7210,2050,0
3,2.5,1200,2.0,1627,1680,300
3,1.0,1130,1.5,1358,1350,0
2,2.5,1620,2.0,2828,1750,0
2,1.75,1450,1.0,12178,1830,880
3,3.0,1520,3.0,1500,1520,0
4,2.5,2840,2.0,9900,2630,0
3,2.0,1520,1.0,8464,1740,0
