waterfront,view,condition,grade,yr_built,yr_renovated
0,0,3,9,1999,0
0,0,3,7,2003,0
0,0,4,8,1964,0
0,0,3,7,2003,0
0,0,4,8,1969,0
0,0,5,7,1925,0
0,0,5,6,1916,1983
0,0,4,8,1978,0
0,0,3,8,1974,0
0,0,3,8,1995,0
0,0,3,9,2004,0
0,0,3,7,1987,0
0,0,2,7,1914,0
0,0,3,7,1967,0
0,0,3,8,1986,0
0,0,3,9,2007,0
0,0,4,7,1968,0
0,0,3,11,1991,0
0,0,3,8,1992,0
0,0,3,7,1989,0
0,0,3,7,1996,0
0,2,3,8,1961,0
0,0,3,8,2003,0
0,0,3,7,1901,0
0,0,3,6,1916,0
0,0,4,7,1948,0
0,0,4,5,1917,0
0,0,3,7,1961,0
0,0,3,7,1998,0
0,0,3,7,1942,0
0,0,4,7,1968,0
0,0,4,7,1964,0
0,0,3,7,1968,0
0,0,4,7,1961,0
0,0,5,7,1968,0
0,0,4,7,1967,0
0,0,3,7,1967,0
0,0,3,8,2004,0
0,0,3,7,1927,1983
0,0,4,7,1966,0
0,0,3,7,1998,0
0,0,3,7,1960,0
0,0,3,7,1985,0
0,0,4,8,1966,0
0,0,3,6,1950,0
0,1,4,9,1949,0
0,0,3,7,1955,0
0,0,4,7,1985,0
0,0,3,5,1949,0
0,0,3,5,1949,0
0,0,3,8,1998,0
0,0,3,8,1991,0
0,0,3,8,2003,0
0,0,3,9,1999,0
0,0,4,7,1963,0
0,2,3,9,1979,0
0,0,3,11,2001,0
0,0,3,6,1943,0
0,0,5,7,1975,0
0,0,4,7,1930,0
0,0,3,7,1961,0
0,0,3,7,1997,0
0,0,3,7,1946,0
0,0,3,10,2001,0
0,0,3,9,2006,0
0,0,5,7,1982,0
0,0,3,7,1968,0
0,0,5,6,1948,0
0,0,3,7,1980,0
0,0,4,7,1965,0
0,0,4,7,1963,0
0,2,3,7,2003,0
0,0,3,8,1914,0
0,3,3,9,1912,0
0,0,3,8,1976,0
0,1,5,7,1946,0
0,0,4,7,1984,0
0,0,3,5,1930,0
0,0,3,7,1976,0
0,0,5,8,1918,0
0,0,3,10,2005,0
0,0,5,7,1955,0
0,0,3,7,1995,0
0,0,3,6,1910,0
0,0,3,7,1985,0
0,0,4,8,1963,0
0,0,4,7,1978,0
0,2,3,10,1999,0
0,3,3,9,1981,0
0,0,5,5,1920,0
0,0,3,8,1982,0
0,0,3,7,1922,0
0,0,3,7,1959,0
0,0,3,7,1960,0
0,0,4,7,1925,0
0,0,3,5,1939,0
0,2,3,8,2005,0
0,0,4,7,1955,0
0,0,5,7,1978,0
0,0,3,8,2013,0
0,0,5,7,1979,0
0,0,3,10,2012,0
0,2,3,8,1921,1995
0,0,3,7,1951,0
0,0,3,9,1994,0
0,0,4,7,1923,0
0,0,3,10,1987,0
0,0,3,7,1985,0
0,0,4,6,1962,0
0,0,4,6,1916,0
0,0,3,7,1965,0
0,0,3,7,1946,0
0,0,4,8,1965,0
0,0,4,7,1956,0
0,2,4,9,1973,0
0,0,4,8,1976,0
0,0,3,8,2005,0
0,0,3,8,1992,0
0,0,4,8,1963,0
0,0,3,8,1995,0
0,4,3,7,1945,0
0,0,4,8,1962,0
1,4,3,10,1978,0
0,0,3,11,1999,0
0,2,4,8,1979,0
0,2,3,10,1913,1992
0,0,4,7,1954,0
0,0,3,7,2000,0
0,3,4,8,1955,0
0,0,4,7,1979,0
0,0,3,8,1989,0
0,0,3,9,2010,0
0,0,3,9,1988,0
0,0,4,7,1970,0
0,0,3,8,1981,0
0,0,4,8,1961,0
0,0,3,9,2003,0
0,0,4,7,1962,0
0,0,3,8,1987,0
0,0,4,7,1954,2015
0,0,3,7,1955,0
0,0,3,8,2004,0
0,0,4,7,1970,0
0,0,3,6,1953,0
0,0,3,8,1991,0
0,0,4,8,1912,0
0,0,3,7,1949,0
0,0,4,7,1990,0
0,0,4,7,1966,0
0,0,3,6,1945,0
0,0,4,8,1984,0
0,0,4,8,1984,0
0,0,3,8,2002,0
0,0,3,8,2003,0
0,0,3,9,2004,0
0,0,4,8,1939,0
0,0,4,7,1968,0
0,0,3,7,1968,0
0,0,3,10,1940,0
0,0,3,7,1966,0
0,0,4,6,1942,0
0,0,3,8,1987,2007
0,0,3,10,1987,0
0,0,3,8,1986,0
0,0,3,8,2001,0
0,0,4,8,1990,0
0,0,4,8,1989,0
0,0,4,7,1974,0
0,0,4,8,1976,0
0,0,3,7,1985,0
0,2,4,7,1965,0
0,0,3,10,1992,0
1,4,4,8,1963,0
0,0,3,7,1981,0
0,0,3,11,2002,0
0,0,4,10,1979,0
0,0,3,8,2006,0
0,0,3,7,1992,0
0,0,3,7,1999,0
0,0,3,6,1959,0
0,0,3,6,1959,0
0,0,3,7,1945,0
0,0,3,6,1948,1988
0,1,3,8,1950,0
0,0,4,7,1924,0
0,0,4,8,1994,0
0,0,3,5,1932,0
0,0,3,8,1989,0
0,0,3,8,2000,0
0,0,3,8,2001,0
0,0,4,7,1980,0
0,0,3,9,2008,0
0,0,3,8,1974,0
0,0,4,6,1954,0
0,0,4,7,1991,0
0,3,5,9,1960,0
0,0,3,7,1960,0
0,0,3,7,1912,1984
0,0,3,9,1997,0
0,0,3,8,1992,0
0,0,3,7,1909,0
0,0,3,7,1967,0
0,0,3,8,1978,0
0,3,4,9,1909,1989
0,0,3,8,2001,0
1,4,3,11,1981,0
0,0,3,7,1923,0
0,2,3,10,2007,0
0,0,4,7,1921,0
0,0,3,8,2012,0
0,0,3,9,1987,0
0,2,3,12,1996,0
0,0,3,6,1936,0
0,0,3,6,1936,0
0,0,3,8,1988,0
0,0,3,8,1988,0
1,4,3,8,1956,1991
0,0,3,7,2004,0
0,0,3,9,1989,0
0,0,3,9,2001,0
0,0,3,8,2005,0
0,0,3,8,1911,0
0,0,4,7,1963,0
0,0,4,8,1984,0
0,0,3,9,1989,0
0,2,3,12,1996,0
0,0,3,7,1909,0
0,0,3,8,1960,0
0,0,3,8,1970,0
0,3,3,11,1985,0
0,0,4,7,1969,0
0,0,3,9,2014,0
0,0,4,7,1924,0
0,0,4,5,1903,0
0,0,4,7,1941,0
0,0,4,7,1972,0
0,0,3,8,1987,0
0,0,5,7,1968,0
0,0,3,9,1991,0
0,0,4,7,1972,0
0,0,4,7,1906,0
0,0,3,8,2014,0
0,0,3,11,1987,0
0,0,3,8,2004,0
0,2,4,8,1969,0
0,0,3,6,1967,2008
0,2,3,8,1950,0
0,0,3,7,1953,0
0,0,5,7,1951,0
0,0,3,9,1989,0
0,0,3,8,1996,0
0,0,3,8,1968,0
0,0,4,9,1988,0
0,0,3,9,1985,0
0,0,4,7,1926,0
0,0,3,7,1974,0
0,0,3,8,2007,0
0,0,4,7,1964,0
0,0,3,9,1996,0
0,0,5,8,1970,0
0,0,3,7,1993,0
0,0,3,7,2001,0
0,0,3,6,1969,0
0,0,3,8,1989,0
0,0,3,7,1968,0
0,0,5,6,1951,0
0,0,3,7,1917,1991
0,0,4,7,1926,0
0,0,5,7,1925,0
0,0,3,8,1989,0
0,0,4,7,1963,0
0,0,3,7,1974,0
0,0,3,6,1942,0
0,2,3,9,2000,0
0,0,3,8,1997,0
0,0,3,8,1975,0
0,0,4,9,1950,1991
0,0,3,8,2008,0
0,0,4,6,1952,0
0,2,4,7,1971,0
0,2,3,8,1965,0
0,0,4,8,1969,0
0,0,3,7,2006,0
0,4,3,10,1970,2014
0,0,3,9,2009,0
0,3,3,11,2000,0
0,3,3,7,1941,0
0,0,3,10,1990,0
0,0,4,9,1978,0
0,0,4,10,1987,0
0,0,3,7,1926,0
0,0,3,7,1974,0
0,0,3,7,1994,0
0,0,3,8,1904,1994
0,0,3,7,1996,0
0,0,3,7,1971,0
0,0,3,7,1988,0
0,0,4,9,1989,0
0,0,3,8,1957,0
0,0,4,7,1978,0
0,0,3,8,1920,2009
0,2,3,8,1973,0
0,0,3,8,2003,0
0,0,3,9,1991,0
0,0,3,7,1955,0
0,4,5,11,1971,0
0,0,3,9,2003,0
0,0,3,9,1996,0
0,0,5,7,1943,0
0,0,3,7,1976,0
0,0,5,7,1924,0
0,0,5,5,1953,0
0,0,4,6,1943,0
0,0,2,6,1956,0
0,0,3,7,1952,0
0,0,4,7,1982,0
0,0,3,8,1984,0
0,0,3,6,1945,0
0,0,4,6,1908,0
0,1,3,9,1906,2002
0,0,3,6,1922,2013
0,0,4,6,1969,0
0,0,4,6,1975,0
0,2,4,9,1989,0
0,0,3,7,1986,0
0,0,4,7,1904,0
0,0,3,6,1946,0
0,0,4,8,1960,0
0,0,5,8,1974,0
0,0,3,8,1953,0
0,2,3,7,1941,0
0,0,5,7,1969,0
0,0,4,7,1902,0
0,0,3,9,2003,0
0,0,3,6,1945,0
0,0,3,11,2014,0
0,0,3,8,1969,0
0,0,3,6,1956,0
0,0,5,6,1946,0
0,0,3,8,2005,0
0,0,4,6,1903,0
0,0,3,10,1982,0
0,0,4,5,1918,0
0,0,4,8,1967,0
0,0,5,7,1908,0
0,0,3,7,1980,0
0,0,3,8,1989,0
0,1,4,7,1931,0
0,3,3,8,2001,0
0,0,3,7,1993,0
0,0,3,7,1976,0
0,0,3,8,1992,0
0,0,3,8,1963,0
0,0,3,7,1956,0
0,0,3,10,2007,0
0,0,3,7,1924,0
0,2,3,10,2006,0
0,0,3,11,2002,0
0,0,3,6,1904,0
0,0,4,8,1991,0
0,0,3,5,1912,0
0,0,4,8,1907,0
0,0,4,7,1960,0
0,0,3,9,1982,0
0,0,3,8,1956,0
0,0,3,8,1965,0
0,0,3,10,1994,0
0,0,3,8,1991,0
0,0,3,7,1988,0
0,0,5,7,1952,0
0,0,3,8,1907,0
0,0,3,6,1924,0
0,0,5,7,1915,0
0,0,4,7,1967,0
0,0,3,9,1978,0
0,0,2,6,1967,0
0,0,4,5,1937,0
0,0,3,9,1952,2005
0,0,3,8,1927,0
0,0,5,7,1925,0
0,0,3,7,1924,0
0,0,3,8,1999,0
0,0,3,8,1968,0
0,0,4,7,1900,0
0,0,3,10,1986,0
0,0,3,8,2000,0
0,0,3,11,1998,0
0,0,3,6,1939,0
0,0,4,6,1954,0
0,0,3,10,1985,0
1,3,4,8,1974,0
0,2,3,9,1953,2004
0,0,3,7,1957,0
0,0,3,8,1997,0
0,0,3,8,1987,0
0,0,3,8,1969,0
0,0,3,7,1948,0
0,0,3,9,2014,0
0,0,5,7,1968,0
0,0,3,7,2003,0
0,0,3,7,1961,0
0,0,3,7,1954,0
0,0,3,7,1977,0
0,0,5,7,1968,0
0,0,4,7,1949,0
0,0,4,8,1993,0
0,0,5,6,1904,0
0,0,3,8,2005,0
0,0,3,9,2004,0
0,2,3,9,2001,0
0,0,3,7,1977,0
0,0,3,8,1987,0
0,0,3,9,2005,0
0,3,4,10,1986,0
0,0,3,7,1955,1993
0,0,3,7,1909,0
0,0,3,11,1989,0
0,0,3,9,2005,0
0,0,3,5,1943,0
0,0,4,9,2000,0
0,0,3,9,2000,0
0,0,4,8,1986,0
0,2,4,12,1906,0
0,0,3,8,1981,0
0,0,3,7,1962,0
0,0,3,8,2004,0
0,0,3,7,1952,0
0,0,3,7,1997,0
0,0,3,7,1997,0
0,0,3,8,1926,2001
0,0,4,6,1953,0
0,0,3,8,1951,0
0,0,3,6,1910,0
0,0,3,7,1984,0
0,0,4,7,1968,0
0,2,3,8,1963,0
0,0,3,7,1969,0
0,0,3,8,1968,0
0,0,3,7,1964,0
0,0,3,6,1959,0
0,0,3,9,1998,0
0,0,2,7,1952,0
0,0,4,8,1991,0
0,0,4,7,1929,0
0,4,4,8,1983,0
0,0,4,9,1975,0
0,0,4,7,1924,0
0,0,3,6,2005,0
0,0,5,7,1954,0
0,0,4,6,1918,0
0,0,3,8,1962,0
0,0,4,5,1923,0
0,0,3,6,1953,0
0,0,4,8,1972,1987
0,0,3,7,2001,0
0,0,3,7,1926,0
0,0,3,9,1995,0
0,0,4,7,1958,0
0,0,3,7,1988,0
0,0,3,9,2006,0
0,0,3,7,1982,0
0,0,3,7,1989,0
0,0,4,8,1974,0
0,0,3,7,1950,0
0,0,4,9,1905,0
0,0,4,7,1969,0
0,0,3,8,2003,0
0,0,3,9,2002,0
0,0,3,9,2006,0
0,0,4,6,1944,0
0,0,3,9,1905,2005
0,0,4,8,1980,0
0,0,3,6,1947,0
0,0,3,7,1988,0
0,0,5,9,1974,0
0,0,3,7,2003,0
0,0,3,7,1963,0
0,0,3,8,1996,0
0,3,4,9,1971,0
0,0,3,9,2006,0
0,0,3,8,1929,0
0,0,4,7,1983,0
0,0,3,6,1942,0
0,0,4,10,1967,0
0,0,3,8,2001,0
0,0,4,9,1987,0
0,0,3,7,1954,0
0,0,3,8,1999,0
0,0,3,7,1955,2010
0,0,3,9,2014,0
0,2,3,9,2004,0
0,0,3,6,1949,0
0,0,3,7,1926,0
0,0,4,8,1964,0
0,1,4,6,1942,0
0,0,4,6,1932,0
0,2,3,13,2000,0
0,0,3,7,1983,0
0,0,3,8,1909,2004
0,0,3,8,2002,0
0,3,5,10,1980,0
0,0,3,7,1958,0
0,0,3,6,1913,0
0,0,3,9,2004,0
0,0,4,9,1987,0
0,0,3,8,1967,0
0,0,2,7,1925,0
0,0,3,9,1988,0
0,0,3,9,2005,0
0,0,3,6,1910,0
0,0,3,6,1954,0
0,0,4,7,1963,0
0,0,3,8,2002,0
0,0,4,8,1954,0
0,0,4,7,1954,0
0,0,5,7,1949,0
0,0,3,7,1960,0
0,0,3,7,1960,0
0,0,3,7,1945,0
0,0,3,7,1959,0
0,0,3,8,1992,0
0,0,4,7,1940,0
0,0,3,9,1988,0
0,0,3,9,2004,0
0,0,4,7,1968,0
0,0,3,7,2004,0
0,0,3,5,1919,0
0,0,4,10,1963,0
0,0,3,8,1966,0
0,0,3,7,2002,0
0,0,3,7,1979,0
0,0,3,7,1979,0
0,0,3,9,1945,2006
0,0,3,9,2006,0
0,0,3,8,1915,2010
0,0,3,8,2005,0
0,0,3,9,2002,0
0,0,3,8,2004,0
0,0,3,8,1984,0
0,0,3,7,2005,0
0,0,3,9,1998,0
0,0,3,6,1907,0
0,0,3,7,1956,0
0,0,3,7,1967,0
0,0,3,5,1928,0
0,0,3,10,2004,0
0,0,4,9,1978,0
0,0,4,7,1968,0
0,0,3,8,2003,0
0,0,4,7,1977,0
0,0,3,10,2000,0
0,0,3,9,1999,0
0,0,4,7,1955,0
0,0,3,11,1991,0
0,0,3,8,2006,0
0,0,3,7,1996,0
0,0,3,7,1953,0
1,2,5,6,1947,0
0,0,4,9,1983,0
0,0,3,8,1998,0
0,0,3,7,2009,0
0,0,5,8,1961,0
0,0,3,8,1976,0
0,0,4,6,1909,0
0,0,3,9,1923,0
0,0,4,6,1966,0
0,0,3,7,1982,0
0,0,3,7,1984,0
0,0,4,7,1907,0
0,0,4,8,1960,0
0,0,3,7,2004,0
0,1,3,8,1976,0
0,0,4,7,1964,0
0,0,5,7,1954,0
0,0,3,7,1995,0
0,0,4,6,1908,0
0,0,3,11,2007,0
0,0,2,7,1947,0
0,0,3,8,1968,0
0,0,3,7,1903,0
0,0,5,7,1928,0
0,3,5,7,1973,0
0,0,3,8,2007,0
0,0,4,9,1998,0
0,0,3,7,1918,0
0,0,3,8,1905,2007
0,0,3,7,1943,0
0,0,5,7,1922,0
0,0,3,10,1956,1997
0,0,3,7,2005,0
0,0,3,10,1987,0
0,0,3,7,1962,2014
0,0,3,7,2001,0
0,0,3,7,1900,0
0,0,4,7,1955,0
0,0,3,9,1986,0
0,0,4,5,1948,0
0,0,4,8,1968,0
0,0,3,7,2003,0
0,0,3,7,1990,0
0,0,3,10,1997,0
0,0,3,10,2001,0
0,0,4,7,1957,0
0,0,3,6,1947,0
0,0,4,6,1944,0
0,0,4,6,1916,0
0,0,3,7,1967,0
0,0,3,7,1965,0
0,4,3,8,1965,0
0,0,3,11,1991,0
0,0,3,7,1959,0
0,0,3,7,1987,0
0,0,3,9,2004,0
0,0,4,8,1956,0
0,0,3,8,1967,0
0,0,3,7,1975,0
0,0,3,7,1924,0
0,2,4,8,1954,0
0,0,3,8,1986,0
0,0,4,7,1982,0
0,0,3,7,1924,0
0,0,4,7,1987,0
0,3,2,8,1971,0
0,0,3,7,2009,0
0,0,3,8,1935,0
0,0,3,7,1906,0
0,0,3,7,1922,0
0,0,4,7,1951,0
0,0,4,7,1962,0
0,0,3,7,1977,0
0,0,3,7,1968,0
0,0,3,7,1972,0
0,0,3,9,1999,0
0,0,3,9,2005,0
0,0,3,7,1940,0
0,0,3,7,1953,0
0,0,4,7,1970,0
0,0,4,7,1977,0
0,2,5,7,1962,0
0,0,3,9,1990,0
0,2,3,7,1952,0
0,0,3,10,1992,0
0,0,4,7,1990,0
0,0,3,9,1986,0
0,0,3,9,2014,0
0,0,3,8,1956,0
0,2,5,10,1953,0
0,0,4,7,1917,0
0,0,3,7,1940,0
0,0,4,9,1975,0
0,0,5,10,1907,0
0,0,3,8,1977,0
0,0,3,9,2004,0
0,0,4,7,1984,0
0,0,3,7,2004,0
0,0,3,7,1992,0
0,0,3,6,1942,0
0,0,5,7,1948,0
0,2,3,9,1994,0
0,0,4,7,1966,0
0,0,4,7,1942,0
0,0,3,6,1925,0
0,0,3,7,1950,0
0,0,3,10,1999,0
0,0,3,8,1999,0
0,0,4,7,1977,0
0,0,3,7,1924,0
0,2,3,8,1972,0
0,0,4,6,1941,0
0,0,3,9,1953,2010
0,0,4,7,1957,0
0,0,5,7,1965,0
0,0,3,6,1954,0
0,0,3,7,1991,0
0,0,4,8,1979,0
0,0,3,7,1925,0
0,0,4,7,1973,0
0,2,3,8,1994,0
0,0,4,8,1930,0
0,3,4,8,1950,0
0,0,3,8,1981,0
0,0,3,8,1992,0
0,0,4,7,1968,0
0,0,3,7,1971,0
0,0,3,8,2010,0
0,0,4,7,1976,0
0,0,3,9,2005,0
0,0,3,7,1948,0
1,4,3,11,2002,0
0,0,3,11,1988,0
0,0,3,10,2005,0
0,0,4,7,1979,0
0,0,3,7,2008,0
0,0,3,7,2013,0
0,0,4,7,1957,0
0,0,3,9,2009,0
0,0,3,6,1939,0
0,0,3,8,2002,0
0,0,3,6,1952,0
0,2,3,8,1988,0
0,0,4,7,1962,0
0,2,4,8,1959,0
0,0,3,7,1984,0
0,0,3,8,1998,0
0,0,4,7,1972,0
0,0,3,9,2007,0
0,0,3,8,1991,0
0,0,3,9,2003,0
0,0,4,7,1958,0
0,0,4,8,1999,0
0,0,5,7,1951,0
0,0,4,7,1963,0
0,0,3,7,1957,0
0,0,3,8,1999,0
0,0,3,8,2010,0
0,0,3,6,1955,0
0,0,3,7,1928,0
0,0,4,8,1907,0
0,0,4,6,1958,0
0,1,3,8,1952,0
0,0,3,8,1987,0
0,0,3,8,1991,0
0,0,3,7,2001,0
0,0,4,7,1989,0
0,0,3,9,2003,0
0,0,3,8,1984,0
0,0,3,7,1927,0
0,0,4,6,1954,0
0,0,3,8,1990,0
0,0,3,8,1991,0
0,0,4,8,1959,0
0,0,3,7,2001,0
0,0,3,9,1976,0
0,0,3,6,1951,0
0,0,3,8,1921,2007
0,0,3,7,1906,0
0,0,4,8,1973,0
0,0,3,6,1922,0
0,0,4,9,1969,0
0,0,4,8,1977,0
0,0,3,10,1984,0
0,0,3,8,2005,0
0,0,3,10,2000,0
0,0,3,7,1978,0
0,0,4,10,1994,0
0,0,3,7,1906,0
0,0,5,7,1959,0
0,0,4,7,1968,0
0,0,3,7,1994,0
0,0,4,7,1975,0
0,0,4,8,1974,0
0,0,3,8,1991,0
0,4,5,9,1967,0
0,0,3,9,2003,0
0,0,4,6,1954,0
0,0,5,7,1960,0
0,0,4,7,1968,0
0,0,3,8,1966,0
0,0,4,7,1962,0
0,0,3,9,1909,1998
0,0,3,7,1968,2005
0,0,5,6,1954,0
0,0,3,9,1988,0
0,0,3,8,1902,0
0,0,3,9,2003,0
0,0,4,7,1969,0
0,0,3,8,1997,0
0,0,3,8,2001,0
0,0,3,8,1905,0
0,0,3,10,1987,0
0,0,4,7,1979,0
0,0,3,8,1998,0
0,0,5,8,1930,2014
0,0,3,7,1962,0
0,0,5,7,1957,0
0,0,3,7,1999,0
0,0,4,8,1976,0
0,0,4,6,1968,0
0,2,3,7,1982,0
0,0,3,7,1926,0
0,0,4,9,1983,0
0,0,3,7,2002,0
0,0,4,8,1981,0
0,0,3,7,1990,0
0,0,3,7,1957,0
0,0,5,7,1980,0
0,0,3,9,2005,0
0,2,3,8,1952,0
0,0,3,7,1967,0
0,0,4,7,1964,0
0,1,3,10,2003,0
0,0,3,7,1986,0
0,0,4,7,1954,0
0,0,3,8,2005,0
0,0,3,7,1962,0
0,0,3,9,1976,0
0,0,3,8,1995,0
0,0,3,8,1991,0
0,0,3,7,2005,0
0,0,4,7,1929,0
0,0,3,7,1922,0
0,0,3,7,1922,0
0,0,4,10,1993,0
0,0,4,8,1977,0
0,0,3,7,1950,0
0,0,5,6,1944,0
0,0,4,7,1998,0
0,0,3,8,2003,0
0,0,5,7,1969,0
0,0,3,7,1950,0
0,0,3,10,1995,0
0,0,4,5,1942,0
0,0,4,8,1973,0
0,0,4,7,1963,0
0,0,4,7,1977,0
0,2,3,9,2004,0
0,0,3,8,1983,0
0,0,3,7,1983,0
0,0,4,7,1964,0
0,0,5,7,1942,0
0,0,3,7,1998,0
0,0,3,8,1926,0
0,0,4,7,1971,0
0,0,3,8,1977,0
0,0,3,7,1951,0
0,0,3,6,1952,0
0,0,3,7,1921,0
0,0,3,7,1921,0
0,0,3,7,1990,0
0,0,3,7,1996,0
0,0,3,7,1978,0
0,0,3,10,2000,0
0,0,3,7,1954,0
0,0,4,7,1968,0
0,0,3,7,1932,0
0,0,3,6,1916,0
0,4,3,9,2004,0
0,0,3,9,1976,0
0,2,4,7,1908,0
0,0,3,8,2005,0
0,0,4,8,1966,0
0,0,4,7,1904,0
0,0,3,8,1926,0
0,0,3,8,1989,0
0,0,3,10,2012,0
0,3,4,11,1992,0
0,0,3,7,2007,0
0,4,3,9,1953,0
0,0,5,7,1906,0
0,0,3,7,1964,0
0,0,3,6,1948,0
0,0,5,6,1969,0
0,0,3,6,1958,0
0,2,4,9,1954,1997
0,0,3,6,1932,0
0,0,4,6,1950,0
0,0,3,8,1965,0
1,4,3,10,1925,0
0,0,5,7,1969,0
0,0,4,7,1972,0
0,0,3,6,1942,0
0,0,3,7,1962,0
0,0,3,6,1948,0
0,0,4,6,1925,0
0,1,4,8,1952,0
0,0,4,7,1991,0
0,0,3,8,1993,0
0,0,3,8,1967,1990
0,0,3,7,1993,0
0,0,3,7,1987,0
0,0,3,7,1973,0
0,0,3,5,1938,0
0,0,3,8,2003,0
0,3,4,8,1973,0
0,0,3,8,1971,0
0,0,3,9,2006,0
0,1,3,7,1939,1969
0,0,3,8,2001,0
0,0,3,8,1968,0
0,0,3,7,1987,0
0,0,3,7,1959,0
0,0,3,7,1994,0
0,0,3,11,1990,0
0,0,3,9,2005,0
0,0,3,6,1943,2005
0,0,3,8,1912,0
0,0,4,7,1950,0
0,0,4,7,1914,0
0,0,4,7,1989,0
0,1,3,8,1959,0
0,1,3,8,1959,0
0,0,3,9,1993,0
0,0,4,7,1978,0
0,0,3,7,1961,0
0,0,4,7,1916,0
0,0,4,7,1907,0
0,0,3,7,1981,0
0,0,3,7,1990,0
0,0,3,8,1973,0
0,0,3,7,1954,0
0,0,3,7,1977,0
0,0,5,6,1959,0
0,0,4,7,1960,0
0,0,3,6,1993,0
0,0,4,8,1980,0
0,0,3,7,1985,0
0,0,3,7,1966,0
0,0,3,7,1969,0
0,0,3,9,1994,0
0,0,4,6,1910,0
0,0,4,7,1941,0
0,0,4,9,1905,0
0,4,4,7,1958,0
0,3,4,9,1976,0
0,0,3,8,1979,0
0,0,4,8,1984,0
0,0,3,6,1911,1940
0,0,4,7,1941,0
0,0,2,8,1979,0
0,0,3,9,1994,0
0,2,3,10,1917,2003
0,0,3,6,1940,0
0,3,3,10,2005,0
0,0,3,8,2002,0
0,0,3,8,1978,0
0,0,3,7,1999,0
0,1,3,11,1999,0
0,0,3,7,1985,0
0,0,3,7,1997,0
0,0,3,9,2006,0
0,0,3,10,1991,0
0,0,4,7,1916,0
1,4,3,9,1955,0
0,0,4,7,1954,0
0,0,4,7,1969,0
0,1,3,4,1934,0
0,0,3,8,1985,0
0,0,3,7,1976,0
0,0,4,7,1955,0
0,0,4,7,1967,0
0,2,3,8,1990,0
0,3,3,8,1991,0
0,0,4,8,1967,0
0,0,3,7,1980,0
0,0,4,6,1923,0
0,0,3,7,2003,0
0,0,4,6,1936,0
0,0,3,6,1970,0
0,0,5,7,1943,0
0,0,3,6,1942,0
0,0,3,10,2000,0
0,0,4,7,1955,0
0,0,4,8,1985,0
0,0,3,7,1990,0
0,3,3,11,1998,0
0,0,3,11,1989,0
0,4,3,12,2000,0
0,0,3,7,1979,0
0,0,3,7,1984,0
0,0,4,7,1920,0
0,0,3,6,1943,0
0,2,3,9,1994,0
0,0,5,8,1926,0
1,4,5,11,1936,0
0,0,4,7,1977,0
0,0,4,8,1949,0
0,4,4,9,1954,1983
0,3,5,9,1928,0
0,0,3,9,1990,0
0,0,4,6,1949,0
0,0,3,7,1994,0
0,0,3,7,1947,0
0,3,3,8,1976,0
0,3,3,9,1998,0
0,0,4,7,1977,0
0,0,3,9,2004,0
0,2,3,8,1994,0
0,0,4,7,1961,0
0,0,4,6,1948,0
0,0,4,7,1988,0
0,0,4,7,1921,0
0,0,4,8,1979,0
0,0,4,7,1923,0
0,0,3,9,2005,0
0,0,4,7,1986,0
0,0,3,9,1992,0
0,0,4,8,1966,0
0,3,3,9,1977,0
0,0,3,7,1979,0
0,0,3,7,1979,0
0,0,4,9,1976,0
0,0,3,7,1981,0
0,0,5,7,1923,0
0,2,4,8,1953,0
0,0,3,8,1960,0
0,0,3,8,1997,0
0,0,5,8,1955,0
0,0,3,8,2004,0
0,0,3,8,2001,0
0,1,3,7,1979,0
0,0,5,10,1985,0
0,0,3,7,1920,0
0,0,3,8,1983,0
0,0,3,7,2003,0
0,0,4,9,1977,0
0,0,5,7,1959,0
0,0,4,7,1983,0
0,0,3,7,1994,0
0,0,3,8,1993,0
0,0,5,7,1971,0
0,0,4,7,1988,0
0,0,5,7,1968,0
0,0,3,5,1947,0
0,2,5,8,1929,0
0,0,3,8,1963,2013
0,0,3,8,1986,0
0,0,3,11,1986,0
0,0,3,7,1947,1983
0,0,4,8,1979,0
0,0,3,7,2001,0
0,0,3,7,1944,0
0,0,3,8,2007,0
0,0,3,7,1991,0
0,0,5,8,1974,0
0,0,3,7,1953,0
0,0,4,7,1968,0
0,0,5,7,1968,0
0,0,3,9,2005,0
0,0,3,8,2006,0
0,0,3,8,2003,0
0,0,3,8,2007,0
0,0,3,6,1945,0
0,0,4,8,1939,0
0,0,3,7,1940,0
0,0,5,7,1959,0
0,0,4,7,1924,0
0,0,5,7,1967,0
0,0,4,7,1983,0
0,3,3,11,2006,0
0,0,4,8,1980,0
0,0,4,7,1976,0
0,0,3,7,2006,0
0,0,3,9,2002,0
0,0,4,7,1920,0
0,0,3,7,1965,0
0,0,3,8,1926,0
0,0,3,7,1986,0
0,2,5,8,1952,0
0,0,3,9,1989,0
0,0,3,7,1985,0
0,0,3,8,1994,0
0,0,3,8,2004,0
0,0,3,7,1947,0
0,0,3,8,2009,0
0,0,4,6,1937,0
0,0,4,7,1956,0
0,0,4,7,1969,0
0,0,3,10,1988,0
0,0,4,9,1967,0
0,0,3,9,1993,0
0,2,4,7,1981,0
0,0,3,7,1978,0
0,0,3,8,2005,0
0,0,3,11,1986,0
0,0,4,7,1957,0
0,0,3,8,1996,0
0,0,3,8,1969,0
0,0,3,7,1925,0
0,0,3,10,2006,0
0,0,3,7,1963,0
0,0,4,6,1963,0
