sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,sqft_basement_cat,floors,yr_built_cat,zip,price,year_bin
3830,7290,3570,0,0,3,10,5,1,2.0,2,0,852500,9
2870,5442,3040,0,0,3,9,3,1,2.0,2,0,485000,9
1520,8320,1500,0,0,3,6,3,1,1.0,1,1,299000,4
660,5713,970,0,0,4,5,2,1,1.0,1,0,227450,4
1200,5250,1450,0,0,4,7,3,3,1.0,1,1,383000,3
2370,217800,3190,0,0,3,9,2,4,1.0,2,0,835000,8
1920,1209,1200,0,0,4,8,5,4,1.5,1,1,760000,2
820,3000,1490,0,0,4,7,2,1,1.0,1,1,532500,2
1950,26427,2620,0,0,3,8,3,4,1.0,2,0,635000,8
770,3072,1320,0,0,5,7,3,3,1.0,1,1,438500,1
1360,6244,1670,0,0,4,7,3,2,1.5,1,1,545500,3
1660,9549,2090,0,0,3,7,3,1,1.0,1,0,675000,5
760,4080,1490,0,0,4,6,3,2,1.0,1,1,450000,2
960,10815,1330,0,0,5,5,3,1,1.0,1,0,199999,0
1630,9931,1630,0,0,3,7,3,1,1.0,1,0,375000,7
2260,37304,2470,0,0,3,8,4,1,2.0,1,0,600000,7
1520,8023,1450,0,0,4,7,3,1,1.0,1,0,292600,5
1650,8904,2920,0,0,4,8,5,4,1.0,1,0,1040000,5
1000,4959,2240,0,0,3,8,3,1,1.0,1,1,610000,4
2650,8850,2510,0,0,4,8,4,1,2.0,1,0,397450,8
1270,12000,2170,0,0,3,8,3,2,1.0,1,1,382000,5
1270,8103,2180,0,0,3,8,3,3,1.0,1,1,370000,5
1270,8103,2180,0,0,3,8,3,3,1.0,1,1,520000,5
770,7906,990,0,0,4,6,2,1,1.0,1,1,260000,4
3370,7200,1880,0,0,3,8,4,1,2.0,3,1,890000,10
1440,7474,2310,0,0,3,7,5,3,1.0,1,1,344000,4
1050,8498,1340,0,0,3,7,3,1,1.0,1,0,205000,5
2803,8550,1810,0,0,3,8,5,1,1.0,1,0,379000,5
2080,12204,2230,0,0,4,8,3,1,2.0,1,0,424240,7
2080,12204,2230,0,0,4,8,3,1,2.0,1,0,589950,7
1190,6487,2070,0,1,3,7,4,3,1.0,1,1,582000,4
2550,9250,2410,0,0,3,9,3,1,2.0,1,0,349000,8
1290,8000,1930,0,0,4,7,3,1,1.0,1,0,658000,5
1060,5000,1400,0,0,4,7,5,3,1.5,1,1,294000,1
1860,7728,2430,0,0,3,8,5,3,2.0,1,1,690000,8
1040,4400,1440,0,2,3,7,3,1,1.5,1,1,600000,1
840,5200,870,0,0,3,6,3,1,1.0,1,0,199990,6
1650,8800,1400,0,0,3,7,3,1,1.0,1,1,220000,5
1460,10500,1960,0,0,3,8,4,3,1.0,1,0,440000,6
1540,1689,1540,0,0,3,8,4,1,2.0,3,0,439990,10
3880,7221,3280,0,0,3,10,4,1,2.0,2,0,815000,9
1860,4169,1860,0,0,3,8,4,1,2.0,2,0,535000,8
1280,9764,1670,0,0,4,7,3,1,1.0,1,0,215000,6
2100,35100,2690,0,0,3,8,3,4,1.5,1,0,605000,5
2200,8580,2190,0,0,3,8,3,1,2.0,1,0,349900,8
1070,6380,1770,0,0,4,7,3,3,1.0,1,1,495000,3
2074,7382,1840,0,0,3,8,3,1,2.0,2,0,515100,8
2450,38827,2730,0,0,3,9,4,1,2.0,1,0,620000,8
2520,12682,2848,0,0,3,9,4,1,2.0,1,0,657500,7
1190,8250,2570,0,2,3,7,5,4,1.0,1,0,250000,5
1190,8250,2570,0,2,3,7,5,4,1.0,1,0,385000,5
2320,10000,1480,0,0,3,7,3,1,1.0,1,0,307000,6
1090,9253,1470,0,0,3,7,3,2,1.0,1,0,288000,8
1730,7200,860,0,0,4,6,3,1,1.5,1,0,226450,3
1110,7342,1860,0,0,3,7,3,3,1.0,1,1,390000,6
1300,11325,1380,0,0,4,6,3,1,1.0,1,0,350000,6
1060,9000,1820,0,0,3,7,3,3,1.0,1,1,368000,6
730,4160,2050,0,0,3,6,2,2,1.0,1,1,469000,1
2670,81054,3080,0,0,3,9,3,1,2.0,1,0,865000,7
3810,11662,2470,0,0,5,8,5,1,1.5,1,0,515000,6
1440,7560,1460,0,0,4,7,3,1,1.0,1,0,410000,7
1200,54450,1400,0,0,3,5,4,1,1.0,1,0,210000,6
820,7674,1420,0,0,3,7,3,3,1.0,1,0,460000,6
1830,8839,2500,0,0,3,8,4,3,1.0,1,0,241500,7
2010,19626,1950,0,0,4,8,4,1,2.0,1,0,322200,6
1210,6000,1470,0,2,3,7,4,1,1.5,1,1,279000,3
1100,91476,1746,0,0,4,6,2,1,1.0,1,0,303000,3
800,5250,1530,0,0,4,6,3,2,1.0,1,1,420000,4
1380,18333,2050,0,0,3,7,3,3,1.0,1,1,249000,5
1240,8840,1250,0,0,3,6,3,1,1.0,1,1,294950,4
2560,4000,1860,0,0,3,10,4,3,2.0,2,1,1320000,9
1270,4800,1490,0,0,3,7,3,1,1.0,1,1,335000,4
2020,5499,2760,0,2,4,10,4,3,1.5,1,1,1160000,3
1250,3708,1430,0,0,3,7,2,1,1.5,1,1,520000,2
1740,8436,2180,0,0,4,8,4,1,1.0,1,0,560000,5
1730,7860,1370,0,0,4,7,4,1,2.0,1,0,243400,5
1240,9990,1350,0,0,3,7,3,1,1.0,1,0,405000,7
1670,11355,1800,0,0,5,7,2,1,1.5,1,0,495000,2
2140,7182,1600,0,0,3,8,4,1,2.0,1,0,350000,8
1520,7776,2400,0,0,3,7,5,4,1.0,1,1,368500,8
960,8236,1260,0,0,2,6,2,1,1.0,1,0,99000,4
4130,11227,3690,0,0,3,11,4,1,2.0,2,0,1070000,9
1710,7724,1940,0,0,3,8,4,1,1.0,1,1,430000,7
1490,8540,1490,0,0,4,7,3,1,1.0,1,0,412500,5
4750,31866,3300,0,0,3,11,4,1,2.0,1,0,1120000,7
3400,9705,2880,0,0,4,11,4,1,2.0,1,0,915000,7
2210,7440,1920,0,0,3,8,3,1,2.0,1,0,535000,8
1130,8499,1400,0,0,4,8,3,3,1.0,1,1,390000,7
780,3025,1540,0,0,4,7,3,2,1.0,1,1,499000,3
1260,8219,1850,0,0,4,7,3,3,1.0,1,1,375000,5
1800,6879,1800,0,0,3,8,4,1,2.0,2,0,349000,8
1240,9310,2340,0,0,4,7,3,3,1.0,1,0,635000,5
2820,7398,2820,0,0,3,9,4,1,2.0,2,0,682000,9
1920,13850,2320,0,0,4,8,4,3,1.0,1,0,321027,5
720,6180,940,0,0,5,5,2,1,1.0,1,0,150000,1
1110,11680,1420,0,0,3,7,3,3,1.0,1,0,410000,6
1560,4080,1900,0,0,3,7,3,1,2.0,1,1,449950,2
1060,6232,1300,0,0,3,6,6,3,1.0,1,1,194990,1
1210,8778,2210,0,0,3,7,4,3,1.0,1,0,475000,5
1570,3000,1610,0,0,4,7,5,1,2.0,1,1,530000,0
2038,6824,2634,0,0,3,8,4,1,2.0,2,0,319950,10
1220,7215,1690,0,0,4,7,3,3,1.0,1,0,210000,7
1670,5000,1370,0,0,4,7,3,1,1.5,1,1,485000,2
2830,10240,3490,0,0,4,9,4,1,2.0,2,0,774000,8
1210,8496,1620,0,0,4,7,4,2,1.0,1,0,478000,5
1620,5280,1590,0,0,4,7,4,1,2.0,1,1,385000,2
2360,40334,2750,0,0,3,9,4,1,2.0,1,0,595000,8
1170,14775,2230,0,0,3,7,3,2,1.0,1,0,285000,5
2700,4459,2260,0,0,3,9,4,1,2.0,2,0,723000,9
1240,9775,1860,0,0,2,7,3,3,1.0,1,1,279000,5
1430,7560,1150,0,0,5,6,3,1,1.0,1,0,195000,5
1170,2152,1150,0,0,5,8,2,3,1.0,1,1,625000,2
1800,9658,2100,0,0,3,8,3,1,2.0,1,0,270000,7
1930,4533,1640,0,0,3,8,2,1,1.0,2,0,559000,9
1330,15000,1540,0,0,4,8,4,3,1.0,1,0,474000,6
1920,7364,1860,0,0,3,8,4,1,2.0,1,0,303500,8
1470,7680,1470,0,0,3,6,3,1,1.0,1,1,350000,4
1680,7800,1590,0,0,3,7,5,4,1.0,1,1,367500,3
1680,7800,1590,0,0,3,7,5,4,1.0,1,1,595000,3
2360,91476,2660,0,0,3,8,3,1,1.0,1,0,589000,7
1790,39586,3270,0,0,4,7,3,1,1.0,1,0,585000,6
1370,8801,2820,0,0,3,8,3,3,1.0,1,1,482975,6
2030,4539,2030,0,0,3,8,4,1,2.0,2,0,365500,9
1790,7838,2150,0,0,5,8,4,1,1.0,1,0,570000,6
2260,8040,2390,0,0,3,8,3,1,2.0,1,0,335000,8
1450,4013,1640,0,0,4,7,4,3,1.5,1,1,767500,1
1150,1662,1690,0,0,3,8,3,3,2.0,3,0,386591,10
1320,5700,1010,0,0,3,7,3,1,1.5,1,1,279000,1
2690,36555,2840,0,0,3,9,4,1,2.0,2,0,620000,8
1710,14900,1860,0,1,3,7,4,4,1.0,1,1,407000,5
2280,178160,2380,0,0,3,8,3,1,2.0,1,0,364250,8
2540,7533,2590,0,0,3,8,4,2,2.0,1,0,399000,7
3030,34983,3360,0,0,4,10,3,1,1.5,1,0,766950,8
2940,4000,2410,0,0,3,9,4,1,2.0,2,0,710000,9
1190,4635,1360,0,0,3,6,3,1,1.0,1,1,320000,2
1800,3081,1800,0,0,3,7,3,1,2.0,2,1,300000,9
1180,6397,1620,0,0,3,8,3,2,1.0,1,0,263000,8
1730,4408,1730,0,0,3,8,3,1,2.0,2,0,445000,8
1910,8700,2040,0,0,4,7,3,1,1.0,1,0,554000,5
940,5100,1900,0,0,3,6,2,2,1.0,1,1,335000,0
1260,6949,1930,0,0,4,7,4,4,1.0,1,0,307000,7
970,8160,1340,0,0,3,7,3,2,1.0,1,1,404000,4
3080,5509,2980,0,0,3,9,4,1,2.0,2,0,775000,9
1060,9126,1300,0,2,5,7,3,1,1.0,1,0,220000,5
2160,10535,2840,0,0,3,8,4,1,2.0,1,0,518000,7
4060,9486,2410,0,0,3,10,4,1,2.0,2,0,1600000,9
1100,5100,1580,0,0,4,7,1,3,2.0,1,1,315000,7
2250,9964,2110,0,0,3,8,4,1,2.0,1,0,572650,8
850,5469,2460,0,0,5,6,2,3,1.0,1,0,350000,1
920,5476,1640,0,0,4,6,2,1,1.0,1,1,285000,0
1370,8085,1720,0,0,3,7,3,1,2.0,2,0,231000,8
920,5200,920,0,0,4,6,3,1,1.0,1,0,179000,6
1360,9625,1890,0,0,3,7,3,1,1.0,1,0,244000,5
1630,11662,1700,0,0,3,7,3,1,1.0,1,1,185850,3
3210,8577,2210,0,0,3,8,6,2,2.0,1,0,610000,6
3010,5762,3010,0,0,3,9,4,1,2.0,2,0,419000,9
1420,7680,2540,0,2,4,8,3,3,1.0,1,1,779000,5
1870,11470,1970,0,0,3,7,5,4,1.0,2,0,695000,9
2040,7820,1960,0,2,3,8,3,1,2.0,2,0,319900,8
1320,8000,2040,0,0,4,8,3,3,1.0,1,0,329000,7
2120,4553,2000,0,0,3,8,3,1,2.0,1,0,475226,7
2170,5000,2170,0,0,3,9,3,1,2.0,2,0,638000,9
900,12043,1610,0,0,3,7,2,2,1.0,1,0,440000,7
800,7114,1580,0,0,4,6,3,3,1.0,1,1,214000,3
2210,14674,3990,0,3,4,10,3,4,2.0,1,0,600000,8
1850,4100,2590,0,0,4,9,4,3,2.0,1,1,935000,0
1670,6600,2730,0,2,3,8,4,2,1.5,1,1,630000,3
2120,2650,1690,0,0,3,7,3,1,2.0,2,0,575000,9
1410,93393,1660,0,0,4,8,3,3,1.5,1,0,345000,7
1310,9618,2280,0,0,4,7,4,1,1.0,1,0,323000,6
2670,13130,1960,0,0,4,10,3,1,1.0,1,0,425000,7
1010,108900,2050,0,0,4,7,2,3,1.0,1,0,411000,6
1530,8500,1520,0,0,4,6,4,1,1.0,1,0,299800,6
2780,5000,2020,0,0,4,9,6,2,2.5,1,1,823000,0
1010,8108,1110,0,0,3,7,3,1,1.0,1,1,200000,4
1630,15500,3150,0,2,4,9,4,3,1.0,1,0,760000,7
1820,3899,1820,0,0,3,7,4,1,2.0,2,0,359950,8
1470,8025,1700,0,0,4,7,4,3,1.0,1,0,375000,7
1100,89298,2590,0,0,3,7,2,4,1.0,1,0,295000,6
1570,7508,1550,0,0,3,8,4,3,2.0,1,1,250000,7
1450,1429,1450,0,0,3,8,3,1,3.0,2,1,497000,9
2280,8632,2180,0,0,4,8,4,1,2.0,1,0,520000,7
2100,5942,2280,0,0,3,8,4,3,2.0,2,0,365000,8
1460,9000,1930,0,0,3,8,3,3,1.0,1,0,459900,6
940,6090,1840,0,0,3,7,3,2,1.0,1,1,158000,3
1300,7703,1710,0,0,4,7,3,3,1.0,1,0,294700,6
2780,25542,1650,0,0,3,7,4,1,2.0,1,0,439950,7
1550,20076,2790,0,3,4,8,4,3,1.0,1,0,899000,5
1390,12141,1850,0,0,3,7,3,3,1.0,1,0,535000,7
4060,9768,1830,0,0,3,10,4,1,2.0,2,1,530000,9
1470,7000,1640,0,0,4,8,4,1,1.0,1,0,215000,6
920,7245,1540,0,0,3,6,2,3,1.0,1,1,290000,2
3220,5934,3100,0,0,3,9,5,1,2.0,2,0,798000,9
3270,8784,3120,0,0,3,9,4,1,2.0,1,0,785000,8
1730,9570,2910,0,0,3,8,3,2,1.0,1,0,433000,6
1010,6561,1150,0,1,3,7,2,2,1.0,1,1,425000,1
1540,7250,1960,0,0,3,8,4,3,1.0,1,1,654000,5
1280,4491,1070,0,0,4,6,3,1,2.0,1,0,215000,7
840,6600,1010,0,0,3,6,3,1,1.0,1,0,232000,6
1680,10400,2250,0,0,4,8,3,1,1.0,1,0,675000,5
1550,8419,1750,0,0,4,7,5,3,1.0,1,0,665000,6
3030,40669,2780,0,0,3,10,4,1,2.0,2,0,835000,8
2880,1815,1470,0,0,3,7,6,1,2.0,1,1,525000,7
2010,7530,2400,0,2,5,7,3,3,2.0,1,1,780000,3
3090,65775,3200,0,0,3,10,4,1,2.0,1,0,844000,7
2720,37721,2580,0,0,3,8,4,1,2.0,1,0,680000,7
1310,8100,1330,0,0,3,7,3,1,1.0,1,0,290000,5
1360,7494,1790,0,0,4,8,2,2,1.0,1,1,560000,5
2830,6954,2710,0,0,3,9,3,1,2.0,1,0,605500,8
3150,6595,3150,0,0,3,9,4,1,2.0,2,0,762500,9
2910,5115,2040,0,0,3,9,5,4,2.0,3,0,1740000,10
1420,8346,2250,0,0,5,8,6,4,1.0,1,1,665000,5
1640,4400,1940,0,0,3,7,5,3,1.5,1,1,540000,1
1330,6180,1940,0,0,3,7,3,3,1.0,1,1,375000,5
720,6826,1300,0,0,3,6,3,3,1.0,1,1,342000,3
670,20270,1880,0,0,4,6,3,1,1.0,1,0,340000,6
2540,15909,3600,0,2,4,10,5,4,2.0,1,0,1250000,6
3160,14213,3350,0,0,3,10,4,1,2.0,2,0,693000,8
1770,14810,2310,0,2,4,8,4,1,1.0,1,1,638500,5
2240,18265,1990,0,0,4,8,5,1,2.0,1,0,805000,5
990,8790,1420,0,0,4,7,3,1,1.0,1,1,250000,5
1580,4698,2070,0,0,3,7,3,1,2.0,2,0,325000,8
1560,6000,1250,0,0,3,7,4,1,2.0,1,1,270000,8
1760,3680,1960,0,0,5,8,6,3,2.0,1,1,880000,1
1440,6350,1590,0,0,4,6,2,3,1.0,1,1,300000,2
1200,8408,1100,0,0,3,6,2,1,1.0,1,1,290000,4
2870,18647,4050,0,0,5,10,4,4,1.0,1,0,2850000,6
1260,5926,1150,0,0,5,5,3,2,1.0,1,0,259950,3
4890,13539,5790,0,0,3,13,4,1,2.0,2,0,1780000,9
1580,5940,1180,0,0,5,7,3,1,1.0,1,0,299950,4
1330,43560,2100,0,0,4,8,3,3,1.0,1,0,483000,6
2060,9000,2030,0,0,4,8,3,1,1.0,1,0,890000,5
1690,7200,2140,0,1,4,8,3,1,1.5,1,1,719000,2
1920,43705,2440,0,0,5,8,4,4,1.0,1,0,785000,6
2330,3740,2330,0,0,3,9,3,1,2.0,2,0,660000,9
1080,8050,1810,0,0,4,7,4,3,1.0,1,0,264000,7
1890,11144,2720,0,0,4,8,3,1,1.0,1,0,575000,6
3820,54014,3140,0,0,3,10,4,1,1.0,1,0,1220000,8
2770,74923,1830,0,0,3,9,3,1,2.0,1,0,475000,8
3020,14351,3120,0,0,3,10,4,1,2.0,1,0,845800,8
1170,8183,1610,0,0,3,7,3,1,1.0,1,1,352500,5
1270,8400,1390,0,0,3,7,3,1,1.0,1,0,347000,4
1950,5441,2040,0,0,3,8,4,1,2.0,1,0,560000,8
1330,40770,2230,0,2,4,7,4,3,1.0,1,0,323000,6
2220,12360,2010,0,0,4,7,3,1,1.5,1,1,595000,1
1170,8736,1890,0,0,3,7,4,3,1.0,1,0,257500,6
1100,5175,1200,0,0,3,7,3,1,1.0,1,1,450000,1
900,7991,1300,0,0,3,7,4,2,1.0,1,0,410000,6
1320,10890,2450,0,2,4,9,3,3,1.0,1,0,810000,4
1300,9900,2290,0,0,3,7,5,4,1.0,2,1,372500,9
1050,9071,1440,0,0,3,7,3,1,1.0,1,1,325000,4
1260,7861,1990,0,0,3,6,3,1,1.0,1,1,280000,4
880,11588,2150,0,0,3,6,3,3,1.0,1,1,258000,4
1360,5900,1050,0,0,4,7,4,1,1.5,1,1,329950,4
2030,13685,2730,0,0,4,9,4,2,1.0,1,0,836000,7
2260,6910,2180,0,0,3,8,5,1,2.0,2,0,365000,8
1060,6000,940,0,0,4,5,2,1,1.0,1,0,111300,0
3720,88256,2830,0,0,4,10,4,1,2.0,1,0,864000,7
1610,8670,2010,0,0,5,7,3,1,1.0,1,0,725000,5
2670,5962,2730,0,0,3,8,4,3,2.0,1,0,550000,8
790,7794,1560,0,0,3,7,2,1,1.0,1,1,130000,4
990,4000,2070,0,0,3,7,2,3,1.0,1,1,765000,3
1420,7700,1720,0,0,4,7,3,1,1.0,1,0,255000,5
1570,46769,2700,0,0,4,8,3,2,1.0,1,0,439500,6
1250,4791,1640,0,0,4,7,3,1,1.0,1,0,268000,7
1700,10443,2100,0,0,4,7,3,1,1.0,1,0,985000,4
2660,10697,2920,0,0,3,10,4,1,2.0,1,0,751305,8
1350,7470,1380,0,0,3,6,3,1,1.5,1,1,280000,1
1110,8750,1810,0,0,2,7,4,3,1.0,1,0,304000,6
1730,7542,1750,0,0,3,8,4,2,2.0,1,0,200000,7
1420,42000,1780,0,0,4,7,3,3,1.0,1,0,325000,6
1540,11250,2850,0,2,3,8,3,3,2.0,1,0,736000,7
2700,6710,2900,0,0,3,9,4,1,2.0,2,0,426500,8
880,4180,1330,0,0,4,7,2,3,1.0,1,1,640000,2
1930,6120,1130,0,0,3,6,5,1,1.5,1,1,230000,3
1680,5765,1560,0,0,4,6,4,1,1.5,1,1,366350,0
910,7847,1610,0,0,4,6,2,2,1.0,1,1,365000,4
2240,6448,2240,0,0,3,8,4,1,2.0,1,0,482000,7
1980,7700,1730,0,0,3,7,4,1,1.5,1,0,345000,5
1830,5120,2120,0,2,5,8,3,1,1.5,1,1,682000,0
980,6054,1150,0,0,4,6,3,1,1.0,1,0,657500,3
3550,6234,3140,0,0,3,8,6,1,2.0,1,1,895000,2
920,5665,1530,0,0,5,7,3,3,1.0,1,1,425000,1
2040,10240,2120,0,0,3,8,4,2,2.0,1,0,532500,6
2329,10252,2660,0,0,3,9,4,1,2.0,2,0,540000,8
1790,9995,2060,0,0,3,8,3,1,2.0,1,0,578000,7
1840,6360,3420,0,3,3,8,3,3,2.0,1,1,1090000,1
1160,10565,1160,0,0,3,7,3,1,1.0,1,0,322500,6
1000,9375,1190,0,0,3,7,3,1,1.0,1,0,140000,4
1820,51836,1650,0,0,4,8,3,3,1.0,1,0,485000,6
1440,21075,1950,0,0,4,8,2,2,1.5,1,0,575000,7
2890,8117,2120,0,0,3,8,3,1,2.0,2,1,421000,9
1200,3497,1270,0,0,3,7,4,3,1.0,1,1,355000,4
2200,7439,1970,0,0,3,8,4,1,2.0,1,0,515000,7
1300,7100,1740,0,0,4,7,3,1,1.0,1,1,309000,4
2530,43453,3140,0,0,3,10,5,3,2.0,1,0,815000,6
1160,7875,1600,0,0,3,7,3,1,1.0,1,1,285000,4
2100,4200,1830,0,0,3,8,3,1,1.5,1,1,700000,1
1490,8514,1640,0,0,3,7,3,1,2.0,1,0,289000,8
3280,73616,3210,0,0,3,7,4,1,1.5,1,0,458000,7
1450,8496,1860,0,0,4,8,3,1,1.0,1,0,230000,7
1420,8352,1600,0,0,4,7,3,3,1.0,1,1,432500,5
1040,10380,1240,0,0,3,7,3,3,1.0,1,0,288000,7
1260,12800,1320,0,0,3,7,3,1,1.0,1,0,354000,6
1170,10894,1590,0,0,2,6,3,1,1.0,1,0,119500,7
2020,12036,2870,0,0,4,9,4,4,1.0,1,0,805000,7
1420,2509,1420,0,0,3,7,3,1,3.0,2,1,435000,9
1630,15263,2049,0,0,4,7,3,3,1.0,1,0,260000,7
900,8385,1770,0,0,5,6,4,3,1.0,1,1,377000,4
2000,5218,1950,0,0,3,8,4,1,2.0,1,0,602000,8
960,4800,1510,0,0,3,7,3,3,1.0,1,1,530000,3
770,5080,1090,0,0,4,7,4,3,1.0,1,1,525000,4
890,1086,1160,0,0,3,7,2,2,2.0,2,1,250000,9
1700,6000,2080,0,0,3,7,3,1,1.5,1,1,681000,0
1580,7800,2080,0,0,3,8,3,1,1.0,1,1,625000,6
2080,3710,2110,0,0,3,8,3,1,2.0,2,1,448500,9
1030,8100,1380,0,0,3,6,3,1,1.0,1,1,260000,4
1020,7875,2000,0,0,4,7,3,3,1.0,1,0,538000,5
1120,7950,1910,0,0,3,7,3,2,1.0,1,0,385500,5
2650,6381,2630,0,0,3,9,4,1,2.0,2,0,428400,9
2690,9240,2640,0,0,3,8,4,1,2.0,2,0,346290,8
2210,8069,2460,0,0,3,9,4,1,2.0,2,0,587000,8
2390,6346,2560,0,0,3,7,4,1,2.0,2,0,355000,9
1480,8400,2140,0,0,4,8,5,4,1.0,1,0,650000,5
2160,5257,2160,0,0,3,7,4,1,2.0,2,0,340000,9
1430,8402,1970,0,0,4,8,4,3,1.0,1,0,565000,6
2000,5000,2200,0,0,5,7,4,1,1.5,1,1,630000,2
1280,7198,1260,0,0,5,6,3,1,1.0,1,0,227000,1
1640,11240,2400,0,0,4,8,4,4,1.0,1,0,600000,7
1680,7000,1910,0,0,3,8,4,1,1.0,1,0,540400,6
2150,7172,2150,0,0,3,8,3,1,2.0,2,0,569000,8
2820,5000,2910,0,0,3,9,3,1,2.0,2,0,735000,9
1210,8545,1930,0,0,3,7,3,3,1.0,1,0,434000,7
1000,4000,1310,0,0,2,7,2,2,1.0,1,1,578888,1
2430,26950,2580,0,0,3,7,4,1,1.0,1,0,465425,6
1590,7754,2250,0,0,3,8,4,4,1.5,1,0,280500,7
1670,3889,2330,0,0,3,9,2,1,1.0,2,0,539950,9
1380,15426,1380,0,0,4,7,3,1,1.0,1,0,406430,6
4160,36446,5330,0,0,3,11,4,1,2.0,1,0,1150000,8
1790,6758,1790,0,0,3,8,3,1,2.0,1,0,250000,8
1460,7803,1750,0,0,3,7,3,2,1.0,1,0,266000,8
1390,7340,1630,0,0,3,7,3,1,1.0,2,0,258000,8
1200,15162,2600,0,2,3,8,3,4,1.0,1,1,472000,5
1264,2067,1264,0,0,3,8,3,1,2.0,2,1,530000,9
1095,5120,1310,0,0,3,7,2,1,1.5,1,1,302282,0
750,5500,1880,0,0,3,6,2,2,1.0,1,1,370000,1
1170,6600,1850,0,0,4,7,4,3,1.5,1,1,625000,4
690,5381,1330,0,0,4,5,1,1,1.0,1,0,142500,1
1400,7440,1820,0,0,3,7,3,1,1.0,1,1,334000,5
1810,3000,1670,0,0,3,7,5,1,2.0,2,1,362000,8
950,4000,1310,0,0,3,7,2,2,1.0,1,1,181000,3
1400,10425,1440,0,0,4,7,3,1,1.0,1,0,241500,6
1180,10400,1680,0,0,4,7,3,4,1.0,1,0,245000,5
1150,9576,1220,0,0,3,7,3,1,1.0,1,0,227500,6
1710,8025,1480,0,0,4,7,5,1,1.5,1,0,158550,5
1130,7637,1680,0,0,5,7,3,3,1.0,1,0,450000,6
1950,8800,2340,0,0,4,7,3,1,1.0,1,0,485000,6
1780,9750,1160,0,0,3,7,4,1,1.0,1,0,353000,6
2450,4895,2460,0,0,3,8,4,1,2.0,2,0,500000,9
1560,11880,2060,0,0,3,7,1,3,1.5,1,0,360000,2
1540,11473,1550,0,0,4,7,3,1,1.0,1,0,357500,5
1650,15144,1650,0,0,3,7,3,1,2.0,2,0,272000,8
1160,8317,1300,0,0,3,7,3,1,1.0,1,1,422000,5
1440,15000,1780,0,0,3,7,2,1,1.0,1,0,365000,7
1610,15480,2150,0,0,4,8,3,3,1.0,1,1,450000,5
1060,7200,1100,0,0,3,6,2,1,1.0,1,1,275053,4
2620,14400,3400,0,1,4,9,3,1,1.0,1,0,1880000,4
960,9000,1880,0,0,3,7,3,3,1.0,1,0,725000,4
1500,8079,1430,0,0,4,7,3,2,1.0,1,0,235000,7
820,7200,1810,0,0,3,5,2,1,1.0,1,1,510000,4
820,7200,1810,0,0,3,5,2,1,1.0,1,1,489950,4
2010,5779,2010,0,0,3,8,3,1,2.0,2,0,463000,8
1990,6459,2150,0,0,3,8,4,1,2.0,1,0,536000,8
2990,6512,2590,0,0,3,8,4,1,2.0,2,0,375000,9
2540,5129,3640,0,0,3,9,4,1,2.0,2,0,630000,8
1140,10500,2020,0,0,4,7,3,3,1.0,1,1,362000,5
1490,9915,2830,0,2,3,9,4,4,1.0,1,0,350000,7
4020,13515,3930,0,0,3,11,4,1,2.0,2,0,1690000,9
1390,8775,1310,0,0,3,6,3,2,1.0,1,1,255000,3
1088,6000,1536,0,0,5,7,4,3,1.0,1,0,269000,6
2130,4838,1070,0,0,4,7,4,1,1.5,1,0,370000,2
1130,8580,1390,0,0,3,7,3,1,1.0,1,0,270000,5
1690,9516,1850,0,0,3,7,3,1,1.0,2,0,265000,8
960,4046,1400,0,0,3,7,2,2,1.0,1,1,487000,4
3270,6546,3270,0,0,3,10,4,1,2.0,2,0,835000,9
2200,223027,2180,0,0,3,9,4,4,1.0,2,0,850000,9
1020,9000,1610,0,0,5,7,4,3,1.0,1,0,575000,7
950,8540,2270,0,0,3,7,3,1,1.0,1,0,335000,6
1010,7663,1590,0,0,5,6,3,1,1.0,1,1,318000,4
1420,3474,2330,0,0,3,7,3,1,1.0,1,0,510000,7
1200,10284,1380,0,0,4,7,3,1,1.0,1,0,242500,5
1010,9233,1890,0,0,4,7,5,4,1.0,1,0,750000,5
3390,6900,2580,0,2,3,7,5,1,2.0,2,0,439900,9
1460,3230,1620,0,0,3,8,2,2,1.5,1,1,710000,1
2760,7100,3540,0,3,3,9,5,3,2.0,1,1,2400000,1
1630,11200,2120,0,0,3,8,3,2,1.0,1,0,435000,6
1560,5350,2290,0,1,5,7,4,4,1.0,1,1,874000,4
870,4080,1320,0,0,4,7,4,3,1.0,1,1,385000,7
760,7810,1360,0,0,3,5,2,1,1.0,1,0,110000,2
1210,8085,1780,0,0,3,7,3,3,1.0,1,0,477000,6
1550,6387,1440,0,0,5,8,3,1,1.5,1,1,500000,1
4090,8762,3510,0,0,3,10,4,1,2.0,2,0,885000,9
880,7015,1240,0,0,5,7,2,1,1.0,1,1,235000,4
880,8351,1490,0,0,3,7,3,2,1.0,2,0,210000,8
950,4000,1480,0,0,3,6,2,1,1.0,1,1,320000,0
1390,7904,1910,0,0,3,7,3,1,1.0,1,0,406000,7
1220,12630,1850,0,0,4,8,3,3,1.0,1,1,350000,5
1392,99316,1640,0,0,4,7,2,1,1.5,1,0,350000,7
3340,7865,3160,0,2,3,10,4,1,2.0,2,0,720000,8
1720,16344,2860,0,3,3,9,4,4,1.0,1,1,604700,7
