sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip,price
1230.0,7272.0,1770.0,0,0,5,6,4,2.0,1,1.0,1,1,355000
1230.0,4080.0,1600.0,0,0,3,6,1,0.75,1,1.0,1,0,250000
1160.0,7560.0,1950.0,0,0,3,10,4,2.25,1,1.0,1,0,780000
1310.0,9664.0,1430.0,0,0,4,6,2,1.0,1,1.0,1,1,409000
2450.0,15055.0,2650.0,0,0,4,6,2,1.0,1,1.0,1,1,420000
910.0,10200.0,1170.0,0,0,3,5,1,0.75,1,1.0,1,1,200000
1580.0,8539.0,1760.0,0,0,4,7,2,1.5,1,1.0,1,0,830000
1130.0,9786.0,1660.0,0,0,3,9,3,2.5,1,2.0,2,0,695000
1040.0,5100.0,1010.0,0,0,3,10,4,2.75,1,2.0,2,0,815000
1000.0,8690.0,1720.0,0,0,3,7,3,1.75,2,1.0,1,0,210000
1600.0,8816.0,1600.0,0,2,4,8,3,1.75,4,1.0,1,1,635000
1320.0,9750.0,1530.0,0,0,3,9,4,2.5,1,2.0,1,0,562500
1520.0,4178.0,1920.0,0,0,3,10,4,2.5,1,2.0,1,0,402500
1670.0,4592.0,1600.0,0,0,4,7,3,2.0,4,1.0,1,1,555000
2300.0,5872.0,1860.0,0,0,3,7,3,1.0,1,1.0,1,0,310000
980.0,8625.0,1430.0,0,0,3,9,4,2.5,1,2.0,1,0,500000
2400.0,13988.0,2800.0,0,0,3,7,6,3.0,4,1.0,1,1,430000
940.0,7700.0,1000.0,0,0,4,10,3,4.25,2,2.0,1,1,1600000
1020.0,11158.0,1110.0,0,0,3,7,4,1.0,1,1.5,1,1,627500
1680.0,5447.0,1340.0,0,0,3,8,4,2.5,1,2.0,2,1,335000
1340.0,8949.0,1610.0,0,0,4,8,4,2.25,4,1.0,1,0,962000
2650.0,4879.0,1640.0,0,0,3,7,3,1.75,1,1.0,1,0,299000
2120.0,9647.0,2360.0,0,0,3,8,4,2.5,1,2.0,2,0,399950
2530.0,4500.0,2083.0,0,0,3,7,3,1.0,1,1.0,1,0,322000
2490.0,10454.0,2430.0,0,0,4,7,2,1.5,1,1.0,1,1,430000
1870.0,6969.0,1500.0,0,0,5,7,3,1.75,1,1.0,1,0,307000
1380.0,8160.0,1660.0,0,0,3,6,3,1.5,1,1.0,1,1,194000
1190.0,12720.0,1230.0,0,0,4,6,3,1.0,1,1.0,1,0,180000
960.0,7378.0,1830.0,0,0,3,8,4,2.25,4,1.0,1,0,465000
2770.0,8882.0,2770.0,0,0,3,9,4,2.5,1,2.0,1,0,722500
1220.0,8100.0,2090.0,0,0,3,7,2,1.0,1,1.0,1,1,470450
2700.0,9000.0,2630.0,0,0,3,7,3,2.5,1,2.0,1,0,280000
1100.0,5355.0,1390.0,0,0,4,7,4,2.0,1,1.0,1,0,176250
2160.0,7700.0,2080.0,0,0,4,7,5,1.0,2,1.5,1,1,560000
2010.0,5779.0,2010.0,0,3,3,10,3,2.5,3,2.0,1,0,830000
1160.0,17118.0,2450.0,0,2,4,7,2,1.0,1,1.0,1,0,276900
1430.0,5000.0,1210.0,0,0,3,7,3,1.75,1,2.0,1,1,625000
850.0,11200.0,1610.0,0,0,3,8,4,2.5,3,2.0,1,1,1020000
1830.0,5757.0,1760.0,0,0,4,6,1,1.0,1,1.0,1,1,463500
1410.0,10108.0,2180.0,0,0,3,9,3,2.5,1,2.0,1,0,485000
1810.0,7767.0,2690.0,0,0,3,7,3,2.0,1,1.0,1,0,272000
1520.0,9589.0,1490.0,0,0,3,7,2,1.0,1,2.0,2,0,305000
2430.0,10500.0,1330.0,0,0,5,7,3,2.5,1,1.0,1,0,760000
740.0,6840.0,740.0,0,0,4,7,2,1.0,1,1.0,1,1,387500
670.0,7200.0,920.0,0,0,3,8,4,2.5,1,2.0,2,0,352000
1860.0,7816.0,2290.0,0,0,5,8,3,1.75,3,1.0,1,0,507000
1250.0,7378.0,1900.0,0,0,3,6,3,1.0,1,1.0,1,1,156000
990.0,4561.0,1580.0,0,0,3,8,3,3.25,2,3.0,2,1,580000
1990.0,4373.0,1990.0,0,0,4,8,4,2.5,3,1.0,1,0,630000
1830.0,5692.0,1830.0,0,0,3,7,5,1.5,3,1.0,1,1,275000
2540.0,4260.0,2190.0,0,2,5,8,5,4.0,4,1.0,1,0,835000
2700.0,3444.0,2710.0,0,0,3,8,4,2.5,1,2.0,2,0,340000
1440.0,7380.0,1190.0,0,0,3,6,2,1.0,1,1.0,1,1,329350
940.0,4000.0,1880.0,0,0,3,11,3,3.5,1,2.0,1,0,1480000
2490.0,4106.0,2130.0,0,0,3,7,3,1.0,1,1.0,1,0,475000
1350.0,12726.0,2160.0,0,0,3,8,3,2.25,1,3.0,3,1,719950
2000.0,3800.0,1610.0,0,0,5,7,1,1.0,1,1.0,1,1,235000
3280.0,5500.0,1400.0,0,0,3,8,3,1.5,4,1.0,1,1,875000
1320.0,1250.0,1320.0,0,0,3,7,4,1.75,1,1.0,1,1,380000
2070.0,7815.0,1950.0,0,0,3,7,3,2.25,1,1.5,1,0,325000
1860.0,3822.0,1580.0,0,0,3,9,4,2.5,1,2.0,1,0,475000
940.0,7490.0,1180.0,0,0,5,6,1,1.0,1,1.0,1,0,152900
2290.0,15936.0,2540.0,0,0,3,6,2,2.0,1,1.0,1,1,210000
1290.0,4000.0,1530.0,0,0,3,6,4,1.0,2,1.0,1,1,350000
3090.0,6000.0,3050.0,0,0,4,8,3,2.5,1,2.0,1,0,505000
3200.0,10432.0,2880.0,0,0,4,7,4,2.25,3,1.0,1,0,464900
1560.0,8100.0,1380.0,0,0,3,8,3,2.0,3,1.0,1,1,650000
1280.0,8071.0,1590.0,0,0,3,8,2,2.75,2,2.0,2,1,369950
2020.0,5076.0,1940.0,0,0,3,7,3,2.5,1,2.0,2,1,250000
1040.0,8676.0,1470.0,0,0,3,7,3,2.5,1,2.0,2,1,320000
1330.0,10860.0,1790.0,0,3,3,10,4,4.25,4,1.0,1,1,2530000
860.0,7632.0,890.0,0,0,3,7,4,2.25,1,2.0,1,0,340000
1160.0,11520.0,1920.0,0,0,5,5,2,1.5,1,1.5,1,1,440000
1270.0,10200.0,2290.0,0,0,4,7,3,1.0,1,1.0,1,0,219950
1120.0,8308.0,1010.0,0,0,5,9,4,3.0,1,1.0,1,0,940000
3020.0,4950.0,1520.0,0,0,3,6,4,1.5,3,1.5,1,1,399950
1790.0,4830.0,1670.0,0,0,4,9,3,2.75,1,1.0,1,1,1570000
1140.0,4076.0,1540.0,0,0,3,7,4,1.75,2,1.0,1,0,528000
2590.0,9917.0,2800.0,0,0,4,8,4,1.75,2,1.0,1,0,545000
1560.0,6600.0,1720.0,0,0,3,8,2,2.0,1,1.0,2,0,575000
1060.0,8188.0,1260.0,0,0,3,8,4,2.75,3,1.0,1,0,235000
750.0,3880.0,1240.0,0,0,3,8,3,2.5,1,2.0,2,0,272000
1440.0,10158.0,2070.0,0,0,4,8,4,1.75,1,1.0,1,0,380000
1300.0,14850.0,1470.0,0,0,3,7,3,1.0,1,1.5,1,1,195000
1390.0,8316.0,2010.0,0,0,3,7,3,2.5,1,2.0,2,0,297000
1760.0,13113.0,1900.0,0,0,3,8,4,2.5,1,2.0,2,0,349000
1130.0,7455.0,1790.0,0,2,4,6,2,1.0,1,1.0,1,1,320000
1750.0,6969.0,1840.0,0,0,3,7,4,1.5,1,1.0,1,1,319990
1552.0,3600.0,1677.0,0,0,5,8,2,2.0,1,1.5,1,0,439900
2000.0,6554.0,1560.0,0,0,3,8,3,3.25,2,2.0,2,1,429000
1960.0,7208.0,1850.0,0,0,3,7,3,2.0,1,1.0,2,0,272500
1180.0,7500.0,1630.0,0,0,4,7,4,2.0,1,1.0,1,1,400000
2230.0,6297.0,2420.0,0,0,3,7,5,2.0,1,1.5,1,1,462000
2150.0,9368.0,2150.0,0,0,3,7,2,1.0,1,1.0,1,1,510000
1830.0,10000.0,1610.0,0,0,3,8,3,2.5,1,2.0,1,0,550000
2800.0,6600.0,2800.0,0,0,3,6,3,1.0,1,1.0,1,0,150000
2090.0,8634.0,2320.0,0,0,3,7,3,2.5,3,1.0,1,0,460000
2340.0,10743.0,2340.0,0,0,3,10,4,2.5,1,2.0,1,0,632500
1100.0,5195.0,1080.0,0,0,4,7,3,1.75,1,1.0,1,0,361000
1180.0,7210.0,2030.0,0,0,3,8,3,2.25,2,2.0,2,1,437000
1290.0,7280.0,1480.0,0,0,4,6,6,2.75,4,1.0,1,0,370000
950.0,4500.0,1140.0,0,0,3,10,4,2.5,1,2.0,2,0,884250
1610.0,11200.0,1610.0,0,0,4,6,3,1.0,1,1.0,1,0,225000
1940.0,5705.0,1850.0,0,0,3,6,2,1.0,1,1.0,1,1,235000
1210.0,11465.0,1700.0,0,4,3,9,6,3.5,2,2.0,1,1,767500
2570.0,5470.0,2460.0,1,4,4,6,3,1.75,1,1.5,1,0,1200000
1150.0,3400.0,1500.0,0,0,3,9,3,2.5,1,2.0,1,0,715000
1610.0,9600.0,1270.0,0,0,3,7,4,2.25,3,1.0,1,1,417000
3070.0,9600.0,2470.0,0,0,4,7,3,1.0,1,1.0,1,0,199000
1690.0,11340.0,2530.0,0,0,3,8,5,2.5,3,2.0,1,1,875000
1990.0,8926.0,2320.0,0,0,3,7,4,1.5,1,1.5,1,1,545000
1260.0,8092.0,1950.0,0,0,3,6,2,1.0,1,1.0,1,1,192500
3010.0,10530.0,3010.0,0,0,3,10,3,2.5,1,2.0,2,0,822500
1280.0,7696.0,1566.0,0,0,3,9,4,2.5,3,1.0,1,0,800000
1160.0,6075.0,1230.0,0,0,3,9,3,2.5,1,2.0,1,1,1250000
1220.0,6600.0,1100.0,1,4,4,11,4,4.25,1,2.0,1,0,3850000
1400.0,5940.0,1900.0,0,0,3,7,3,2.5,1,2.0,2,0,295000
1140.0,9634.0,1590.0,0,0,3,8,2,1.75,1,1.0,2,0,419000
2220.0,7451.0,2220.0,0,0,3,11,5,3.25,4,1.0,1,0,1200000
2770.0,5984.0,1870.0,0,0,3,11,4,2.75,1,2.0,2,0,750000
2303.0,14013.0,2080.0,0,0,3,7,4,1.5,1,1.0,1,1,502000
1600.0,8274.0,2590.0,0,3,4,9,3,1.75,4,1.0,1,0,1030000
860.0,4680.0,1490.0,0,0,3,6,3,1.0,1,1.5,1,1,398500
2900.0,5775.0,3200.0,0,2,4,7,2,1.5,1,1.5,1,1,700000
1700.0,7346.0,2190.0,0,0,4,7,5,1.5,1,1.0,1,1,248000
1050.0,9000.0,1860.0,0,0,5,7,4,2.0,4,1.0,1,1,800000
1880.0,9858.0,2790.0,0,0,3,9,4,2.5,1,2.0,2,0,383000
3100.0,5800.0,2180.0,0,3,3,8,4,3.0,4,1.5,1,1,688000
1240.0,9096.0,1550.0,0,0,5,7,3,2.0,3,1.0,1,1,521000
850.0,1312.0,850.0,0,0,3,7,2,1.0,1,1.0,1,1,365000
1540.0,7488.0,1710.0,0,0,3,7,3,2.0,2,1.0,1,1,491000
1850.0,9674.0,2240.0,0,0,5,8,3,2.75,3,1.0,1,0,643000
1770.0,7109.0,2090.0,0,0,2,7,3,2.5,2,1.0,1,0,279000
2320.0,5800.0,1610.0,0,0,4,7,4,1.0,1,1.5,1,1,583500
2600.0,10050.0,2430.0,0,0,3,7,3,2.5,1,2.0,2,0,310000
1310.0,2039.0,1570.0,0,0,4,7,3,1.75,2,1.0,1,0,310000
2860.0,6822.0,2950.0,0,0,4,6,3,1.0,1,1.0,1,1,280000
1220.0,9120.0,1910.0,0,0,3,7,4,2.5,1,2.0,2,0,272000
3270.0,5928.0,2980.0,0,0,3,9,4,3.0,2,1.5,1,0,870000
1090.0,3120.0,960.0,0,0,3,7,3,2.0,2,1.0,1,0,307000
940.0,8512.0,1060.0,0,0,4,7,2,1.5,3,1.0,1,1,490000
1770.0,10395.0,1370.0,0,0,5,7,3,2.0,3,1.0,1,1,399950
3640.0,10351.0,3370.0,0,0,3,10,5,3.5,4,1.0,1,0,1640000
1820.0,11985.0,3390.0,0,0,3,11,5,4.5,1,2.0,2,0,989000
1590.0,3174.0,2320.0,0,0,5,7,4,1.75,3,1.0,1,0,264950
1050.0,6034.0,1060.0,0,0,3,8,4,2.75,3,1.0,1,0,491500
2174.0,8606.0,2530.0,0,0,3,7,3,2.25,1,2.0,1,0,345000
2490.0,6300.0,2760.0,0,0,4,8,4,1.75,3,1.0,1,0,339900
1470.0,4444.0,1960.0,0,0,3,7,3,3.0,3,2.0,1,1,852000
2600.0,5221.0,2730.0,0,3,3,7,5,3.5,4,1.0,1,0,585000
810.0,7500.0,830.0,0,0,4,8,4,2.0,4,1.0,1,0,723000
2980.0,6593.0,3150.0,0,0,3,8,3,2.25,1,2.0,1,0,594000
1340.0,8100.0,1700.0,0,0,4,7,2,1.5,1,2.0,1,0,405000
1360.0,4440.0,1520.0,0,0,3,9,4,2.5,1,2.0,2,0,725500
1320.0,6817.0,1620.0,0,0,3,8,2,1.0,1,1.0,1,1,800000
1210.0,15360.0,1570.0,0,2,4,10,3,3.75,4,1.0,1,1,1330000
1940.0,7600.0,2250.0,0,0,3,7,3,2.5,1,2.0,2,0,180500
2020.0,5308.0,2790.0,0,0,3,7,3,2.5,1,2.0,2,0,325000
1980.0,6999.0,2590.0,0,0,4,7,3,1.75,1,1.0,1,0,235000
1620.0,13200.0,2810.0,0,0,4,7,2,1.0,1,1.0,1,1,330000
1660.0,5000.0,1150.0,0,2,4,8,3,2.0,4,1.0,1,1,678500
1400.0,2570.0,1820.0,0,0,4,7,4,2.5,1,2.0,1,0,463000
780.0,3656.0,1380.0,0,0,3,6,2,1.0,1,1.0,1,1,250000
1510.0,8851.0,2210.0,0,0,4,8,3,2.0,1,1.5,1,1,655000
3070.0,9657.0,3010.0,0,0,3,8,4,2.25,3,1.0,1,0,239900
970.0,7857.0,1200.0,0,0,3,7,3,1.0,1,1.0,1,0,185000
2140.0,10978.0,2030.0,0,3,4,9,4,2.25,3,2.0,1,1,1740000
2570.0,13200.0,2570.0,0,0,3,7,3,2.25,3,1.0,1,1,251700
1260.0,1095.0,1190.0,0,0,3,8,4,2.0,2,1.0,1,1,400000
1220.0,7674.0,1420.0,0,0,3,8,4,1.75,3,1.0,1,0,735000
1720.0,8138.0,1400.0,1,4,5,8,5,2.0,1,2.0,1,0,1700000
1320.0,5413.0,1720.0,0,0,2,5,2,1.0,1,1.0,1,1,82500
1420.0,4923.0,1470.0,0,0,3,10,4,4.0,1,2.0,2,0,765000
2060.0,9460.0,2060.0,0,0,3,7,4,1.75,3,1.0,1,0,292500
990.0,10610.0,1460.0,0,0,4,7,3,2.25,2,1.0,1,0,270000
1810.0,8551.0,1620.0,0,0,3,7,2,1.0,2,1.0,1,1,415000
2980.0,10018.0,2730.0,0,0,4,7,4,1.75,3,1.0,1,0,950000
1350.0,2560.0,1790.0,0,0,3,7,3,2.75,1,2.0,2,0,353000
1540.0,7141.0,1630.0,0,0,3,8,3,2.5,1,3.0,2,1,670950
2510.0,9240.0,2690.0,0,3,4,7,3,1.75,3,1.0,1,0,280950
1670.0,5146.0,1940.0,0,0,4,8,3,1.75,1,1.0,1,0,585000
2540.0,11928.0,2640.0,0,0,3,8,2,1.5,1,1.0,1,0,525000
1320.0,9800.0,1900.0,0,0,4,8,3,1.75,2,1.0,1,0,605000
980.0,10125.0,1500.0,0,0,3,9,4,3.5,3,2.0,2,1,1010000
980.0,10125.0,1500.0,0,0,3,7,3,1.0,1,1.0,1,1,245990
1620.0,10450.0,2060.0,0,0,3,10,4,2.25,1,2.0,1,0,535000
2400.0,7316.0,2060.0,0,0,3,7,1,1.5,1,1.0,1,1,410000
2400.0,7316.0,2060.0,0,0,4,8,3,2.5,1,2.0,1,0,550000
1170.0,9108.0,1200.0,0,0,3,8,3,1.75,1,1.0,1,0,665000
1190.0,8741.0,1390.0,0,0,4,7,3,1.0,3,1.0,1,0,455000
1160.0,3880.0,1330.0,0,0,3,7,4,1.0,1,1.5,1,1,440000
1460.0,7405.0,1480.0,0,0,3,9,3,2.25,2,1.0,1,0,332000
1580.0,6207.0,1580.0,0,0,3,7,3,2.5,1,2.0,1,0,280000
1580.0,6207.0,1580.0,0,0,3,8,3,3.5,2,2.0,2,1,570000
1950.0,3431.0,2520.0,0,0,4,7,3,1.0,1,1.0,1,0,250000
920.0,7452.0,1390.0,0,0,3,6,2,1.0,1,1.0,1,0,238000
2660.0,5500.0,3620.0,0,0,3,6,3,1.0,2,1.0,1,1,265000
2190.0,3600.0,2300.0,0,0,4,7,3,1.0,1,1.0,1,0,306000
1100.0,3478.0,1610.0,0,0,3,7,5,2.75,3,1.0,2,0,345000
700.0,5200.0,1030.0,0,0,4,9,4,2.5,4,1.0,1,1,765000
1120.0,11200.0,1570.0,0,0,3,8,4,2.5,1,2.0,2,0,346300
2690.0,4791.0,2690.0,0,0,3,8,3,2.0,1,1.0,2,0,342500
680.0,7800.0,1240.0,0,0,3,7,4,2.25,1,2.0,2,0,501000
2750.0,7968.0,2140.0,0,0,4,7,3,2.5,2,1.0,1,0,270000
1010.0,10042.0,1370.0,0,0,4,8,3,1.0,2,1.5,1,1,638000
1410.0,6000.0,1860.0,0,0,4,8,3,1.75,3,1.0,1,1,460000
2090.0,6023.0,2090.0,0,0,4,7,4,1.75,4,1.0,1,0,760000
1560.0,4500.0,1660.0,0,0,4,9,3,2.5,4,1.0,1,0,1090000
1560.0,4200.0,1560.0,0,0,3,6,3,1.0,1,1.0,1,0,234000
2570.0,5997.0,2430.0,1,4,4,10,3,2.75,1,2.0,1,0,1650000
1010.0,8386.0,1190.0,0,0,4,7,5,2.0,1,1.5,1,1,488000
1020.0,6497.0,1200.0,0,0,4,9,5,2.5,1,2.0,1,0,1550000
1710.0,9672.0,2270.0,0,0,3,7,4,3.0,1,2.0,1,1,499000
2300.0,11220.0,1710.0,0,0,3,7,3,1.0,1,1.0,1,1,150000
1210.0,7393.0,1720.0,0,0,3,8,4,2.5,1,2.0,1,0,333000
2730.0,12209.0,2040.0,0,1,4,8,4,2.75,4,1.0,1,1,700000
1060.0,1280.0,1710.0,0,0,3,7,4,1.0,1,1.5,1,1,275000
1560.0,6361.0,1870.0,0,0,3,7,3,2.5,3,1.0,1,1,330000
1200.0,3840.0,1440.0,0,0,3,7,4,2.0,1,1.0,1,1,360000
1200.0,3840.0,1440.0,0,0,3,7,3,1.0,1,1.5,1,1,467000
3690.0,11294.0,3430.0,0,0,4,9,3,2.5,3,1.0,1,0,568000
1140.0,8149.0,1030.0,0,0,3,8,5,2.25,1,2.0,1,0,605000
1300.0,3750.0,1960.0,0,0,3,9,4,2.75,1,2.0,2,0,750000
2496.0,7757.0,2496.0,0,0,3,10,3,2.75,1,2.0,1,0,760000
1680.0,7700.0,1890.0,0,0,3,7,3,1.75,3,1.0,1,0,265000
3200.0,6291.0,3200.0,0,0,4,7,3,1.75,1,1.0,1,0,490000
880.0,4000.0,1310.0,0,0,3,8,4,2.5,1,2.0,2,0,360000
1320.0,1503.0,1380.0,0,0,4,7,4,2.25,3,1.0,1,0,311750
2450.0,5449.0,2490.0,0,0,3,8,3,2.25,2,1.0,1,0,399000
1040.0,8450.0,1040.0,0,0,3,8,4,2.5,1,2.0,1,0,347000
1610.0,12743.0,1790.0,0,0,3,12,4,3.75,1,2.0,2,0,1680000
1440.0,3322.0,1650.0,0,0,3,9,4,2.5,1,2.0,2,0,585000
1580.0,3800.0,1950.0,0,0,3,8,4,2.5,1,2.0,1,0,340000
3230.0,3977.0,2670.0,0,0,3,8,3,2.5,1,2.0,1,0,612000
2495.0,4400.0,2434.0,0,0,3,8,2,1.75,1,2.0,1,0,230000
1180.0,11125.0,1830.0,0,0,3,9,4,2.5,1,2.0,1,0,604000
840.0,3700.0,1540.0,0,0,4,7,3,1.75,1,1.0,1,0,250000
2460.0,9024.0,2210.0,0,0,3,7,3,2.0,1,1.0,1,0,258500
1720.0,7200.0,2340.0,0,0,5,8,4,2.75,3,1.0,1,1,783000
1630.0,7920.0,1410.0,0,2,5,8,5,2.25,4,1.0,1,1,1050000
2460.0,6092.0,2440.0,0,0,3,9,4,2.5,1,2.0,2,0,760000
1030.0,9040.0,1220.0,0,0,3,7,3,1.0,1,1.0,1,1,276000
2450.0,14245.0,3410.0,0,0,3,8,4,2.0,1,1.0,1,0,550000
1520.0,5200.0,2310.0,0,0,5,7,4,1.0,1,1.5,1,1,398000
1260.0,4400.0,1770.0,0,0,4,8,3,3.0,2,1.5,1,1,775000
2330.0,4629.0,2200.0,0,0,3,8,4,3.0,3,2.0,1,0,1030000
2980.0,5495.0,2610.0,0,0,5,7,4,1.0,1,1.5,1,0,327000
1790.0,11894.0,2290.0,0,0,3,8,4,2.75,1,2.0,2,0,564500
1470.0,5659.0,2230.0,0,0,5,7,4,1.75,1,1.5,1,1,782000
2520.0,9450.0,3410.0,0,0,3,9,4,2.5,1,2.0,2,0,398000
2520.0,9450.0,3410.0,0,0,3,6,3,1.75,1,1.5,1,0,257000
1230.0,3300.0,1410.0,0,0,4,7,4,2.0,1,2.0,1,0,235000
1550.0,8400.0,2280.0,0,3,5,8,4,2.75,3,1.0,1,0,453000
1280.0,3680.0,1730.0,0,0,1,6,2,1.0,1,1.0,1,0,535000
1220.0,11629.0,2470.0,0,0,4,8,3,2.5,1,2.0,1,0,275000
1610.0,8250.0,1940.0,0,0,3,9,3,2.5,1,2.0,2,0,665000
1480.0,16454.0,1480.0,0,0,4,8,4,2.75,4,1.0,1,0,670000
1470.0,4119.0,1560.0,0,0,3,7,3,1.75,2,1.0,1,0,465000
1250.0,6930.0,1760.0,0,0,5,7,3,1.5,1,1.0,1,0,210000
2820.0,5001.0,2660.0,0,0,3,8,4,2.5,1,2.0,2,0,265000
1250.0,8550.0,1390.0,0,0,4,8,2,2.5,1,2.0,1,0,426000
1280.0,7500.0,1200.0,0,0,4,8,4,2.25,3,1.0,1,0,529219
1140.0,5700.0,1800.0,0,0,4,7,3,2.25,2,1.5,1,0,600000
1120.0,5922.0,2920.0,0,0,3,9,5,3.5,1,2.0,2,0,875000
1340.0,7107.0,1620.0,0,0,3,7,4,3.0,4,1.0,1,1,608000
2290.0,7200.0,2000.0,0,0,4,7,3,1.0,1,1.0,1,0,220000
930.0,8461.0,1640.0,0,3,4,12,4,5.0,4,1.0,2,0,1760000
1080.0,5950.0,1100.0,0,2,4,8,3,2.0,2,1.0,1,0,295450
960.0,5150.0,1140.0,0,0,3,7,2,1.0,1,1.0,1,1,315000
980.0,5000.0,1040.0,0,0,4,7,4,2.0,1,1.0,1,0,205000
1300.0,3588.0,1360.0,0,0,3,7,3,1.5,1,1.0,1,1,310000
1440.0,7865.0,1790.0,0,0,3,9,5,1.0,2,1.5,1,1,1000000
2580.0,7596.0,2350.0,0,2,3,9,4,2.5,1,2.0,2,0,525000
2070.0,4698.0,2010.0,0,0,3,7,4,1.75,3,1.0,1,1,284000
1260.0,11551.0,1950.0,0,0,3,8,3,1.75,3,1.0,1,0,510000
2420.0,6769.0,1210.0,0,0,4,7,2,1.0,1,1.0,1,1,405000
1890.0,12825.0,2180.0,0,0,3,8,3,2.5,1,2.0,2,0,509950
1920.0,7505.0,2080.0,0,0,3,8,4,2.25,1,2.0,1,0,600000
1270.0,7887.0,1870.0,0,0,3,10,4,3.75,3,2.0,2,1,990000
900.0,7620.0,1520.0,0,0,3,7,3,1.5,1,1.0,1,1,280005
2160.0,7829.0,3060.0,0,0,4,8,3,1.75,4,1.0,1,0,700000
900.0,2910.0,1320.0,0,0,3,7,3,1.0,1,1.0,1,1,330000
940.0,6325.0,1700.0,0,2,3,7,2,1.0,2,1.0,1,1,340000
900.0,6400.0,1320.0,0,0,3,8,2,2.5,2,2.0,2,0,468000
750.0,8447.0,1500.0,0,2,4,9,4,2.5,3,2.0,1,0,1340000
2570.0,5392.0,2260.0,0,0,3,8,3,1.75,1,1.0,1,0,515000
1090.0,4000.0,1210.0,0,2,3,7,4,2.0,1,1.0,1,0,245000
1850.0,8140.0,1830.0,0,0,4,7,3,2.5,2,1.0,1,0,265000
1300.0,8750.0,1390.0,0,0,3,9,3,2.5,1,2.0,1,0,372400
3220.0,5813.0,2760.0,0,0,5,6,3,1.5,1,1.0,1,1,390000
2160.0,9628.0,2820.0,0,0,4,7,3,1.0,1,1.0,1,0,208000
1680.0,4548.0,2040.0,0,0,4,6,2,0.5,3,1.0,1,1,273000
1100.0,8151.0,1650.0,0,0,3,8,5,3.5,3,2.0,2,0,455000
1200.0,7000.0,1010.0,0,0,3,7,4,2.5,1,2.0,1,0,270000
2810.0,6286.0,2500.0,0,0,4,7,4,2.25,4,1.0,1,0,618000
860.0,5106.0,1400.0,0,0,3,7,3,2.5,1,2.0,1,0,213550
1400.0,6380.0,1760.0,0,0,3,7,5,1.75,1,2.0,1,1,210000
2110.0,10194.0,2520.0,0,1,3,12,5,4.0,4,2.0,2,0,2750000
950.0,4980.0,990.0,0,0,5,7,4,2.75,4,1.0,1,1,403500
2110.0,8841.0,3130.0,0,0,4,7,3,1.5,1,1.0,1,0,235000
1430.0,8075.0,1570.0,0,0,4,6,3,2.0,3,1.0,1,0,287500
980.0,5965.0,1600.0,0,0,3,7,4,1.5,3,1.0,1,1,546800
1970.0,4240.0,2030.0,0,0,4,6,3,1.75,1,1.0,1,0,183000
1460.0,8400.0,2150.0,0,0,3,8,3,2.0,1,1.0,1,0,560000
1300.0,7848.0,1360.0,0,0,3,6,3,1.0,1,1.0,1,1,299500
1300.0,7848.0,1360.0,0,0,3,8,4,2.25,1,1.0,1,0,610000
1180.0,7405.0,1910.0,0,0,3,7,3,1.5,3,1.0,1,1,288350
1070.0,13660.0,1770.0,0,2,3,7,2,1.0,2,1.0,1,1,500000
1170.0,7620.0,2410.0,0,0,3,7,4,2.75,3,1.0,1,1,625000
1280.0,3764.0,1560.0,0,0,3,7,2,1.5,2,2.0,2,1,418000
1270.0,9945.0,1380.0,0,0,3,8,3,3.0,3,2.0,2,1,660000
1480.0,8560.0,1930.0,0,0,3,9,4,2.5,1,2.0,2,1,775000
1700.0,10014.0,2500.0,0,0,4,7,3,2.75,2,1.0,1,0,429500
910.0,10425.0,1470.0,0,0,3,7,3,2.0,3,1.5,1,1,569000
1480.0,9750.0,1540.0,0,0,5,7,4,2.0,3,1.0,1,0,250000
2360.0,12935.0,3140.0,0,0,4,7,3,1.5,1,1.0,1,0,225000
1480.0,7216.0,2120.0,0,0,5,9,4,2.75,1,1.0,1,1,530000
1260.0,3876.0,1400.0,0,0,3,7,3,1.0,1,1.0,1,1,306000
2520.0,12000.0,2530.0,0,0,5,7,3,1.75,1,1.0,1,0,517100
2153.0,4400.0,2434.0,0,0,3,7,3,1.75,3,1.0,1,0,354950
1940.0,9878.0,2260.0,0,0,3,6,3,1.5,1,1.0,1,1,348000
1940.0,9675.0,2990.0,0,0,3,8,4,2.5,3,1.0,1,0,522250
1590.0,9660.0,1520.0,0,0,3,8,3,2.5,3,1.0,1,0,275000
1540.0,5913.0,1670.0,0,0,3,7,3,1.5,1,1.0,1,1,390000
1730.0,14800.0,2900.0,0,0,3,7,3,1.5,1,1.0,1,1,260000
1670.0,6517.0,2530.0,0,0,3,8,5,2.75,3,1.5,1,1,585000
1420.0,8925.0,2540.0,0,0,5,7,5,2.75,4,1.5,1,1,605000
1110.0,9250.0,1420.0,0,0,3,8,4,2.5,1,2.0,2,0,342000
1740.0,10125.0,1300.0,0,0,3,10,5,3.0,4,2.0,1,0,900000
1190.0,9542.0,2080.0,0,0,4,7,3,1.75,2,1.0,1,0,252000
1170.0,9100.0,2080.0,0,0,3,9,3,1.75,1,1.0,1,0,357000
1460.0,4500.0,1720.0,0,0,4,6,3,1.0,1,1.0,1,0,370000
