sqft_above,sqft_lot15,sqft_living15,id,waterfront,view,condition,grade,bedrooms,sqft_basement_cat,floors,yr_built_cat,zip,id,price
1190,8972,1350,3972300100,0,0,4,7,4,3,1.0,1,1,3972300100,459500
1610,11850,1870,3876300600,0,0,3,7,4,1,1.0,1,0,3876300600,371000
2120,3400,2420,2111010940,0,0,3,7,3,1,2.0,2,0,2111010940,289500
1160,1282,1390,2771102158,0,0,3,8,3,2,2.0,2,1,2771102158,395000
1090,5000,1720,1498304065,0,0,4,7,2,3,1.0,1,1,1498304065,496752
860,6800,1220,6150200375,0,0,3,6,2,1,1.0,1,1,6150200375,227000
1460,8800,1550,3343901340,0,0,3,7,3,1,1.0,1,0,3343901340,330000
1340,8610,1750,4037800015,0,0,4,7,5,4,1.0,1,0,4037800015,480000
1120,217800,1480,1626079066,0,0,3,6,2,1,1.0,1,0,1626079066,290000
1340,37703,1340,6200017,0,0,4,5,3,1,1.5,1,0,6200017,281000
1780,3600,1710,5249805090,0,3,3,8,4,1,1.5,1,1,5249805090,705000
1910,4000,2470,4217401055,0,0,5,8,4,4,1.5,1,1,4217401055,1400000
1410,6611,2320,7738500475,0,0,3,7,4,4,1.0,1,1,7738500475,485000
1550,2918,1550,2767603250,0,0,3,8,3,1,3.0,2,1,2767603250,622000
1600,39848,1600,2620069113,0,3,4,8,3,1,1.0,1,0,2620069113,380000
3190,13496,2750,3760500336,0,4,4,10,4,1,2.0,1,0,3760500336,2130000
980,6380,1480,5101404563,0,0,4,7,3,3,1.0,1,1,5101404563,561500
970,9600,1110,9407000600,0,0,3,7,3,1,1.0,1,0,9407000600,242000
1360,10726,1650,9353300600,0,0,4,7,3,1,1.0,1,0,9353300600,348500
1360,10726,1650,9353300600,0,0,4,7,3,1,1.0,1,0,9353300600,370000
3810,4561,1610,993000090,0,0,4,8,6,1,2.0,1,1,993000090,752000
1100,7860,1540,1796361140,0,0,3,7,3,2,1.0,1,0,1796361140,230000
1990,5000,1280,1112000031,0,0,3,9,3,1,3.0,3,1,1112000031,715000
1120,8736,1900,2822049160,0,0,3,7,3,1,1.0,1,1,2822049160,240415
1460,4080,1620,3856904560,0,0,3,7,4,3,1.5,1,1,3856904560,562000
1170,4242,920,2492200956,0,0,5,6,3,1,1.0,1,1,2492200956,360000
1080,1249,1610,2770604079,0,1,3,9,3,3,2.0,3,1,2770604079,659950
1430,1562,1780,2719100042,0,0,3,9,3,2,2.0,3,1,2719100042,458500
720,928,1070,7899800864,0,0,3,9,2,2,2.0,2,1,7899800864,259950
1680,5664,2220,9485750110,0,0,3,8,3,1,1.0,1,0,9485750110,366000
2890,10108,2890,2024059058,0,0,3,9,4,1,2.0,3,0,2024059058,978000
1060,5100,1800,7977201865,0,0,3,7,2,2,1.0,1,1,7977201865,525000
1660,4000,1690,4232900940,0,0,3,8,3,1,2.0,1,1,4232900940,926300
1620,4590,1650,3364900375,0,0,3,7,2,1,1.0,1,1,3364900375,750000
960,6054,1460,4151800375,0,1,4,6,2,1,1.0,1,0,4151800375,660000
1000,7200,1280,2610100015,0,0,4,6,4,1,1.5,1,1,2610100015,305000
2395,6162,2170,8682230590,0,0,3,8,2,1,1.0,2,0,8682230590,800000
1800,8660,2020,3876100940,0,0,3,8,4,4,1.0,1,0,3876100940,600000
1120,136662,1640,1221079058,0,0,4,6,2,1,1.5,1,0,1221079058,435000
2190,6000,2150,2770605550,0,0,3,9,4,3,2.0,2,1,2770605550,1140000
1250,1017,1250,4468400214,0,0,3,8,3,1,3.0,2,1,4468400214,318000
980,5000,1940,2767705010,0,0,4,7,4,3,1.0,1,1,2767705010,639000
1750,5700,1750,5422560930,0,0,3,8,3,1,2.0,1,0,5422560930,453000
2150,9148,2370,824059211,0,0,4,7,4,1,1.0,1,0,824059211,800000
910,6800,1450,6825100015,0,0,4,7,2,3,1.0,1,1,6825100015,437000
3230,72229,2560,4166600115,1,4,3,7,3,1,2.0,1,0,4166600115,1150000
3000,8866,1930,3574801500,0,0,3,8,4,1,2.0,1,0,3574801500,490000
1520,7500,1520,9477001140,0,0,4,7,4,1,1.0,1,0,9477001140,499950
1190,9905,1190,3384300100,0,0,3,7,3,1,1.0,1,0,3384300100,160134
990,9750,1180,6123600100,0,0,3,7,3,1,1.0,1,1,6123600100,191000
1250,7350,1450,1311300100,0,0,3,7,3,1,1.0,1,0,1311300100,221000
1330,6741,2080,3812400854,0,0,3,7,4,3,1.0,1,1,3812400854,352800
1640,10101,1560,1326069188,0,0,3,7,3,1,2.0,1,0,1326069188,350000
1350,5535,1710,3131201865,0,0,3,7,4,2,1.5,1,1,3131201865,458000
1290,98881,2370,321059059,0,0,4,7,3,1,1.0,1,0,321059059,359950
3250,7752,2820,223039330,0,3,3,10,3,1,2.0,2,1,223039330,1050000
1260,5480,1270,7857000900,0,0,5,6,3,1,1.0,1,1,7857000900,353000
2840,5400,3040,8109800110,0,0,3,10,3,1,3.0,2,0,8109800110,717550
1960,6160,1860,5422560900,0,0,4,8,3,1,2.0,1,0,5422560900,450000
760,5356,1020,3332000195,0,0,2,5,3,1,1.0,1,1,3332000195,167500
2240,202554,2030,2423029245,0,0,5,8,3,1,2.0,1,0,2423029245,550000
2240,9618,2440,8651600110,0,0,4,9,4,1,2.0,1,0,8651600110,939000
1820,9480,2490,7902200015,0,2,3,8,3,1,1.0,1,1,7902200015,700000
3370,114868,2790,3523089019,0,3,3,9,4,1,2.0,2,0,3523089019,480000
1160,4360,1810,8827900015,0,0,4,8,3,1,1.0,1,1,8827900015,501000
1320,9476,1770,9237800100,0,0,3,8,3,2,1.0,1,0,9237800100,580000
820,14163,1590,2724089019,0,0,3,5,1,1,1.0,2,0,2724089019,527550
2800,4750,2750,5416501030,0,0,3,9,4,1,2.0,2,0,5416501030,399000
1080,5000,1500,7211402305,0,0,3,6,3,3,1.5,1,1,7211402305,240000
1410,58806,2240,1221059176,0,0,3,7,4,3,1.0,1,0,1221059176,353000
740,6420,1480,7549802600,0,0,5,6,4,3,1.0,1,1,7549802600,335000
1860,5100,1370,4112100165,0,0,3,7,3,2,2.0,2,1,4112100165,475000
2080,5100,1820,7518506595,0,0,4,7,3,3,1.5,1,1,7518506595,660000
940,5000,1700,2767602490,0,0,5,6,3,1,1.0,1,1,2767602490,551000
1620,9975,1890,3821000100,0,0,3,7,4,1,1.0,1,0,3821000100,249950
4400,9791,3240,524069019,0,0,3,11,4,1,2.0,1,0,524069019,1150000
1410,6000,2040,1492800296,0,0,3,7,3,2,1.0,1,1,1492800296,575000
1780,13874,3200,7855900110,0,4,4,9,4,4,1.0,1,0,7855900110,1090000
2890,6687,2850,7853290090,0,0,3,7,4,1,2.0,2,0,7853290090,515000
1980,9072,1510,2123049175,0,0,3,7,3,1,1.0,1,1,2123049175,235000
1980,1249,1380,2025049064,0,0,3,8,3,1,1.5,1,1,2025049064,796000
820,5100,1450,6046401105,0,0,3,7,2,3,1.0,1,1,6046401105,450000
2180,8858,2490,3505100756,0,4,5,11,4,4,1.0,1,1,3505100756,2050000
1810,7417,1760,5468730110,0,0,3,7,4,1,2.0,1,0,5468730110,270000
2490,12119,2580,5154200015,1,4,3,10,3,1,2.0,2,1,5154200015,1710000
1610,4467,1680,9285800590,0,0,5,7,3,1,1.5,1,1,9285800590,565000
1090,3420,1860,4083304190,0,0,3,7,1,3,2.0,1,1,4083304190,680000
6200,24345,3560,2470100110,0,0,3,13,5,4,2.0,2,0,2470100110,5570000
3520,35991,3210,7574910490,0,0,4,10,4,1,2.0,1,0,7574910490,864500
1870,10902,2610,868001030,0,0,4,9,4,4,1.0,1,1,868001030,1150000
2150,10800,2010,8108600464,0,0,3,7,3,1,2.0,1,1,8108600464,335000
3526,15090,3639,3295610490,0,0,3,10,4,1,2.0,2,0,3295610490,911000
830,6625,1310,5013500110,0,0,3,7,2,2,1.0,1,1,5013500110,425000
1410,81021,2000,3223069019,0,0,3,7,3,1,1.0,1,0,3223069019,299950
3190,49658,3040,2725069085,0,0,3,10,4,1,2.0,2,0,2725069085,864000
1270,6000,1770,6821600265,0,0,3,7,2,1,1.0,1,1,6821600265,425000
1970,14880,1880,1471701780,0,0,4,7,4,1,1.5,1,0,1471701780,374950
1180,7630,1930,9835800750,0,0,4,8,3,2,1.0,1,0,9835800750,247000
1600,8280,1760,8835900015,0,0,3,8,3,1,1.0,1,1,8835900015,475000
3020,5470,2710,806800110,0,0,3,7,3,1,2.0,2,0,806800110,275000
1350,104108,2330,826069002,0,0,3,6,2,1,1.0,1,0,826069002,355000
1070,10185,2100,2222059064,0,0,3,7,4,3,1.0,1,0,2222059064,285000
1940,28188,2630,7781600100,1,4,3,9,3,3,1.5,1,1,7781600100,1340000
620,20009,1790,4047200265,0,0,3,7,2,2,1.0,1,0,4047200265,325000
4320,44584,4320,2125059013,0,0,4,11,5,1,2.0,2,0,2125059013,1670000
1350,10664,2470,2011400583,0,3,4,7,3,4,1.0,1,1,2011400583,402000
2170,12000,2320,3526039160,0,0,3,10,3,4,1.0,2,1,3526039160,1100000
1250,9225,2190,8718500495,0,0,4,7,4,3,1.0,1,0,8718500495,375000
1420,11620,2210,3815500165,0,0,3,7,5,4,1.0,1,0,3815500165,396000
1310,10500,1900,5104450690,0,0,4,8,4,4,1.0,1,0,5104450690,320000
2630,4715,2330,7202260300,0,0,3,8,3,1,2.0,2,0,7202260300,610000
1090,7624,1540,1423600300,0,0,5,7,3,1,1.0,1,0,1423600300,249950
3090,50543,2400,1796100015,0,0,3,9,4,1,2.0,2,0,1796100015,675000
860,7770,1300,3874900090,0,0,4,6,2,3,1.0,1,1,3874900090,448000
1300,4800,2510,4232902615,0,0,3,7,3,1,2.0,1,1,4232902615,819000
2530,20000,2920,3585900495,0,4,3,10,3,4,1.0,1,1,3585900495,1250000
1700,6035,1930,3790700110,0,0,3,8,4,1,2.0,1,0,3790700110,225000
2560,40946,1620,3626079040,0,0,3,8,2,1,1.0,2,0,3626079040,790000
2400,6000,2120,2461900375,0,0,3,8,4,2,2.0,1,1,2461900375,685000
3240,8405,3420,8651611690,0,0,3,9,3,1,2.0,2,0,8651611690,812000
2300,6400,2300,8682301050,0,0,3,8,2,1,1.0,2,0,8682301050,705000
2483,6434,1943,1858600042,0,0,3,8,4,1,2.0,2,0,1858600042,360000
760,1189,1290,2767604252,0,0,3,8,1,1,3.0,2,1,2767604252,344000
2040,8220,3150,1954700615,0,0,3,9,4,1,2.0,1,1,1954700615,825000
950,6120,1550,6844702690,0,0,4,7,3,2,1.0,1,1,6844702690,476500
960,4488,1760,2695600195,0,0,5,7,2,1,1.0,1,1,2695600195,379500
2410,16980,2110,426059055,0,0,3,8,3,1,1.0,1,0,426059055,620000
1760,7529,1880,1769600147,0,0,3,8,3,3,2.0,2,1,1769600147,477590
1010,5042,1600,9268200300,0,0,4,7,3,3,1.0,1,1,9268200300,490000
1140,5000,1500,3052700855,0,0,4,7,3,2,1.5,1,1,3052700855,470000
1140,1231,1620,9828702262,0,0,3,8,3,2,2.0,2,1,9828702262,500000
1320,7573,1160,1568100386,0,0,3,7,3,1,1.0,1,1,1568100386,370000
970,3080,1480,4385700735,0,0,3,7,2,3,1.0,1,1,4385700735,790000
2650,19856,2230,3425059206,0,0,3,8,4,1,2.0,1,0,3425059206,725000
2100,2178,1260,6848200018,0,0,3,9,4,3,2.0,1,1,6848200018,840000
1240,16533,2220,3023049256,0,0,4,7,3,1,1.0,1,1,3023049256,390000
1510,14092,1870,4019301500,0,0,4,7,3,3,1.0,1,1,4019301500,507000
770,5512,1140,402000115,0,0,4,6,3,3,1.0,1,1,402000115,263500
1270,2206,1320,9206950110,0,0,3,8,3,2,2.0,2,1,9206950110,369000
3040,5442,3040,8106300820,0,0,3,9,3,1,2.0,2,0,8106300820,500000
910,4301,1810,8082400011,0,0,4,7,2,1,1.0,1,1,8082400011,570000
1490,7145,1940,7137960110,0,0,3,8,4,3,1.0,1,0,7137960110,284000
980,4046,1500,546000820,0,0,3,7,2,1,1.0,1,1,546000820,415000
980,3090,980,3330500705,0,0,3,6,3,1,1.5,1,1,3330500705,197500
3420,9900,2880,1454600266,0,1,3,9,4,4,2.0,1,1,1454600266,925000
820,4281,1510,3335000025,0,0,3,7,3,3,1.0,1,1,3335000025,468000
1080,5001,1340,1454100056,0,0,5,6,3,3,1.5,1,1,1454100056,355000
930,6000,1540,5035300090,0,0,4,7,4,3,1.0,1,1,5035300090,639000
2820,12600,2820,7504050090,0,0,3,11,3,1,2.0,1,0,7504050090,720000
900,6628,1060,408100110,0,0,5,6,3,3,1.0,1,1,408100110,381000
4380,35425,3630,5701700011,0,0,5,11,3,1,2.0,1,0,5701700011,1050000
2980,3640,2710,3629970930,0,0,3,9,3,1,2.0,2,0,3629970930,670000
1690,5925,1080,7017200110,0,0,3,7,3,1,1.0,1,1,7017200110,400000
4040,40899,3770,4054500590,0,0,3,11,4,1,2.0,1,0,4054500590,910000
1250,8250,1590,2126059048,0,0,3,6,3,1,1.0,1,0,2126059048,294000
1500,8374,1770,984200590,0,0,2,7,3,1,1.0,1,0,984200590,315001
1630,10723,1450,9353300090,0,0,5,7,3,1,1.0,1,0,9353300090,360000
1410,4000,1750,7600057,0,0,4,7,3,1,2.0,1,1,7600057,520000
770,3980,1340,2919701944,0,0,4,6,3,2,1.0,1,1,2919701944,474000
3280,5000,2600,7202341110,0,0,3,7,4,1,2.0,2,0,7202341110,702000
3490,55657,2400,1122069019,0,0,3,9,4,1,2.0,2,0,1122069019,728000
2020,7284,2820,1565950090,0,0,3,8,4,1,2.0,1,0,1565950090,308000
4580,4443,2710,1724069059,1,4,3,10,5,1,3.0,2,0,1724069059,2000000
2270,7917,2160,4137000110,0,0,3,8,3,1,2.0,1,0,4137000110,340000
1310,7200,1500,7849200945,0,0,4,6,2,1,1.0,1,0,7849200945,306500
1420,3600,1250,2397101270,0,0,4,7,3,1,1.5,1,1,2397101270,716000
2640,7332,2010,2726059100,0,0,2,10,4,2,2.0,1,0,2726059100,950000
4180,6591,3425,7202331500,0,0,3,7,5,1,2.0,2,0,7202331500,673200
1350,6000,1980,439000090,0,0,3,7,4,3,1.0,1,1,439000090,564500
1790,12988,2000,7788000100,0,0,4,8,4,1,1.0,1,0,7788000100,393000
1400,7500,1200,8658300315,0,0,3,5,5,1,1.0,1,0,8658300315,425000
1320,21214,1120,1723049567,0,0,3,7,3,1,1.0,1,1,1723049567,150000
1200,38400,1620,621069039,0,0,3,8,4,2,1.0,1,0,621069039,327000
3120,8102,2980,6806300750,0,0,3,9,4,1,2.0,2,0,6806300750,444900
2100,15440,2370,1898900100,0,0,3,8,4,1,2.0,2,0,1898900100,305000
1370,2678,1800,2767603931,0,0,3,8,3,1,3.0,2,1,2767603931,469000
1520,9428,2150,6072400820,0,0,5,8,3,1,1.0,1,0,6072400820,525000
1630,11761,1530,1922059396,0,0,3,7,3,3,1.0,1,0,1922059396,330000
1260,4080,1340,8818900300,0,0,4,7,4,1,1.0,1,1,8818900300,618000
1690,7768,2350,9264910900,0,0,3,8,4,4,1.0,1,0,9264910900,295500
2064,21780,1640,3223039013,0,0,5,7,3,1,2.0,1,0,3223039013,567035
1770,35580,2500,5561300750,0,0,3,8,4,3,1.0,1,0,5561300750,518000
1020,9600,1520,9407111220,0,0,3,7,2,1,1.0,1,0,9407111220,303000
2200,8535,2641,1332200110,0,0,3,7,4,1,2.0,2,0,1332200110,300000
1420,7520,2000,2207200820,0,0,4,7,3,1,1.0,1,0,2207200820,413107
1350,3090,1350,3362400615,0,0,5,6,3,1,1.5,1,1,3362400615,400000
1290,6369,1560,3013300017,0,0,4,7,3,1,1.0,1,1,3013300017,535000
840,3340,1680,1982200015,0,0,5,7,4,3,1.0,1,1,1982200015,555000
2280,4835,2550,7140700300,0,0,3,8,3,1,2.0,2,0,7140700300,312000
1540,3300,1800,9363600457,0,0,5,8,3,2,1.5,1,1,9363600457,785200
1020,8504,2040,1245001220,0,2,3,7,4,4,1.0,1,0,1245001220,749000
1010,8254,1000,723049333,0,0,3,7,3,2,1.0,1,1,723049333,285000
2440,5762,2440,7853301220,0,0,3,7,4,1,2.0,2,0,7853301220,425000
1260,12123,1900,8665900336,0,0,3,8,3,3,1.0,1,1,8665900336,360000
1200,6615,1230,1591000015,0,0,4,7,3,1,1.0,1,1,1591000015,260000
1150,7620,1840,7972601270,0,0,3,7,3,2,1.0,1,1,7972601270,369000
1620,13801,1950,1221039156,0,0,4,8,4,3,1.0,1,0,1221039156,275000
1430,1383,1430,993001332,0,0,3,8,3,1,3.0,2,1,993001332,407000
990,5074,1330,7748000025,0,0,3,8,2,2,1.0,1,1,7748000025,575000
1670,4572,2320,7871500485,0,3,4,8,3,1,2.0,1,1,7871500485,1240000
1700,5303,2520,1370802540,0,1,4,8,2,4,1.0,1,1,1370802540,875000
1270,7350,1800,1839500115,0,0,4,7,4,3,1.0,1,0,1839500115,320000
1520,10020,3260,4389201064,0,0,4,7,3,1,1.0,1,0,4389201064,810000
1090,7620,1590,1545805820,0,0,4,7,3,3,1.0,1,0,1545805820,274000
1120,8300,1590,273800100,0,0,3,7,4,2,1.0,1,0,273800100,239900
1080,7884,1530,7663700654,0,0,3,7,4,3,1.0,1,1,7663700654,450000
960,28800,1930,3751606513,0,0,3,6,4,2,1.0,1,0,3751606513,263400
1360,6052,1360,399000025,0,0,3,6,3,1,1.0,1,1,399000025,265000
1460,6250,2500,7130300785,0,2,3,7,4,3,1.0,1,1,7130300785,418000
2360,9163,1600,3818700123,0,0,3,8,3,1,2.0,2,0,3818700123,390000
930,5000,1000,7891600245,0,0,3,7,3,3,1.0,1,1,7891600245,430000
2630,14284,2640,5556300076,0,2,4,8,3,1,2.5,1,0,5556300076,1440000
1280,48351,2180,3421069118,0,0,4,7,2,1,1.0,2,0,3421069118,297000
1600,9100,2220,7280300042,0,1,3,8,4,3,2.0,1,1,7280300042,650000
720,7925,1250,9368700031,0,0,3,6,2,1,1.0,1,1,9368700031,195000
2700,130680,2250,3223069118,0,0,3,9,3,3,2.0,2,0,3223069118,554000
3650,273992,1870,2522029039,0,0,4,7,3,1,2.0,1,0,2522029039,550000
1640,5100,1760,7977200590,0,0,5,7,3,1,1.5,1,1,7977200590,700000
1730,45175,1400,3124089086,0,0,3,5,4,1,1.5,1,0,3124089086,300000
1030,8504,1310,1568100215,0,0,5,6,2,1,1.5,1,1,1568100215,315000
1400,5250,1790,5364200649,0,0,3,7,3,2,1.0,1,1,5364200649,603000
840,4000,2000,2771601730,0,2,4,7,2,1,1.0,1,1,2771601730,530000
1300,7280,1740,7201800300,0,0,3,7,3,1,1.0,1,0,7201800300,397500
1240,5250,1240,7224500300,0,0,4,6,3,1,1.5,1,0,7224500300,221000
1220,7700,1820,3876312350,0,0,3,7,4,3,1.0,1,0,3876312350,466000
1330,10825,1710,853000261,0,0,5,7,3,1,2.0,1,0,853000261,197500
1140,1461,1450,7165700110,0,0,3,7,3,2,2.0,2,1,7165700110,280000
860,4336,1240,5708500208,0,0,4,6,2,2,1.0,1,1,5708500208,412000
880,6731,1240,5014000215,0,0,4,7,2,1,1.0,1,1,5014000215,454000
1450,59241,1780,2126079014,0,0,3,8,4,4,1.0,1,0,2126079014,540000
1510,6875,1620,5595900090,0,0,4,7,5,4,1.5,1,0,5595900090,250000
2510,35037,3160,1445500100,0,0,3,9,5,1,1.0,1,0,1445500100,900000
1220,8819,2220,4270600025,0,0,3,7,5,3,1.0,1,1,4270600025,245000
1350,7582,1520,3546000490,0,0,3,7,3,3,1.0,1,0,3546000490,290000
930,8723,2240,423049067,0,0,3,6,2,1,1.0,1,1,423049067,160000
1660,5150,2970,9272201250,0,4,3,8,2,4,1.5,1,1,9272201250,1260000
940,5279,1540,3226049184,0,0,3,7,2,2,1.0,1,1,3226049184,325000
670,11520,1700,5381000082,0,0,4,5,2,1,1.0,1,1,5381000082,185000
950,5000,1700,475000750,0,0,3,7,3,3,1.0,1,1,475000750,477000
930,7641,1300,1900000195,0,0,2,6,2,1,1.0,1,1,1900000195,100000
1370,8985,2290,5162100820,0,0,3,8,4,4,1.0,1,0,5162100820,345000
1950,15256,2510,6113400047,0,1,4,7,4,2,1.0,1,1,6113400047,530000
1150,7156,1210,7460000015,0,0,4,6,3,1,1.0,1,1,7460000015,203000
2480,5000,2410,7202340820,0,0,3,7,4,1,2.0,2,0,7202340820,599000
1310,6000,1630,5393601690,0,0,3,7,4,1,1.5,1,1,5393601690,370000
1040,8000,1240,7686203275,0,0,4,6,3,2,1.0,1,1,7686203275,140000
1150,5100,1440,2490200165,0,0,3,8,3,1,2.0,1,1,2490200165,500000
730,4000,1360,597000195,0,2,4,7,3,3,1.0,1,1,597000195,527200
1600,7600,2190,5119010090,0,0,5,8,5,4,1.0,1,1,5119010090,549900
3520,4676,2460,1873100490,0,0,3,9,4,1,2.0,2,0,1873100490,760000
960,5000,1520,3336001911,0,0,4,7,2,1,1.0,1,1,3336001911,319000
2430,10416,2260,1922059445,0,0,3,8,3,1,2.0,2,0,1922059445,362300
1440,4505,1550,7203600750,0,3,4,7,3,2,1.0,1,1,7203600750,421000
1090,4000,1520,6021503740,0,0,4,7,3,1,1.5,1,1,6021503740,690000
1650,14849,1400,3324069058,0,0,5,8,3,4,1.0,1,0,3324069058,640000
910,7645,1540,7345310100,0,0,3,7,4,3,1.0,1,0,7345310100,238000
3740,26136,2930,6398000011,0,2,3,10,3,1,2.0,1,0,6398000011,789000
3600,12632,4190,5460600110,0,2,3,10,6,4,2.0,1,0,5460600110,1050000
1690,4488,2250,9478500590,0,0,3,7,3,1,2.0,2,0,9478500590,302500
1400,7700,1910,8645501091,0,0,3,7,4,1,1.0,1,0,8645501091,259950
1440,27049,2080,8099800590,0,0,4,7,3,1,1.0,1,0,8099800590,456000
1360,3718,1090,339600090,0,0,3,7,3,1,2.0,1,0,339600090,369950
1726,99316,2114,3522029031,0,0,4,7,3,1,2.0,1,0,3522029031,363750
2220,169884,2900,725079058,0,2,3,8,3,1,1.0,1,0,725079058,585000
1850,6663,1700,104530110,0,0,3,7,3,1,2.0,1,0,104530110,268000
2160,1224,1340,6852700246,0,0,4,8,5,3,2.0,1,1,6852700246,1200000
920,7500,1350,2124700015,0,0,3,6,3,2,1.0,1,1,2124700015,345000
2340,15439,1930,8665900291,0,0,3,9,4,1,2.0,1,1,8665900291,539000
2550,16500,2960,8965500820,0,0,3,9,5,4,2.0,1,0,8965500820,851000
1780,5000,2080,1024000100,0,2,3,10,3,2,2.0,2,1,1024000100,900000
2430,5000,1820,6132600165,0,2,5,8,3,3,2.0,1,1,6132600165,850000
1260,7700,1500,4040800090,0,0,4,7,3,1,1.0,1,0,4040800090,390000
920,6908,1130,3432500215,0,0,4,7,3,3,1.0,1,1,3432500215,345000
1700,3600,1700,3630030110,0,0,3,8,3,1,2.0,2,0,3630030110,534500
2400,4600,1450,9297300740,0,0,3,7,6,4,2.0,1,1,9297300740,643500
2130,6200,3160,3592500866,0,0,4,8,3,4,1.5,1,1,3592500866,1210000
730,5382,2250,5019500215,0,0,4,7,2,3,1.0,1,1,5019500215,495000
830,4120,1760,3290800215,0,0,3,7,2,2,1.0,1,1,3290800215,535000
2190,5416,2190,7853230590,0,0,3,7,4,1,2.0,2,0,7853230590,435000
1970,7500,1310,1221000490,0,0,3,7,4,3,2.0,2,1,1221000490,305000
2590,7488,1700,5210200077,0,0,3,9,4,1,2.0,2,1,5210200077,799000
2580,10361,3030,3275880100,0,0,3,9,4,1,2.0,2,0,3275880100,700000
1040,1265,1410,2767704345,0,0,3,8,3,2,2.0,2,1,2767704345,467000
1250,7615,1270,1432701380,0,0,3,6,3,1,1.0,1,0,1432701380,263000
3020,7047,3300,1564000740,0,0,3,9,4,4,2.0,2,0,1564000740,760000
2019,4800,1950,8141300300,0,3,3,8,4,1,2.0,2,0,8141300300,293000
1490,7929,1650,1388600110,0,0,3,7,3,1,1.0,1,0,1388600110,245000
1560,196591,1660,3523029059,0,0,2,7,2,1,1.0,1,0,3523029059,181000
1030,14840,1430,1061500110,0,0,4,7,3,1,1.0,1,0,1061500110,240000
1450,9009,2500,7555210100,0,2,4,8,4,4,1.0,1,0,7555210100,880000
1460,6250,1600,9407150100,0,0,3,7,3,1,1.0,2,0,9407150100,285000
770,7500,1670,6414100721,0,0,3,7,2,1,1.0,1,1,6414100721,407500
1960,3646,2420,4307340490,0,0,3,7,4,1,2.0,2,0,4307340490,325000
1390,12000,2000,4022900569,0,0,3,7,3,3,1.0,1,1,4022900569,405000
1230,4080,1470,2114700115,0,0,3,6,3,3,1.5,1,1,2114700115,291700
2490,9516,1850,2320069364,0,3,3,8,3,1,2.0,2,0,2320069364,370000
1430,10125,1560,4331400090,0,0,4,6,3,1,1.0,1,1,4331400090,270000
1380,8520,1950,3886902870,0,0,3,8,4,4,1.0,1,0,3886902870,800000
910,3210,1420,9136102680,0,0,5,7,3,3,1.0,1,1,9136102680,626500
3580,10006,2770,2581900165,0,1,3,11,4,3,2.0,1,0,2581900165,1130000
3200,7137,2840,3793501050,0,0,3,7,4,1,2.0,2,0,3793501050,399950
1570,15030,2170,619000100,0,0,4,7,3,3,1.0,1,1,619000100,419000
4240,59522,3720,4178700100,0,0,3,10,4,1,2.0,1,0,4178700100,1160000
3410,10058,2650,3225059223,0,0,3,10,4,1,2.0,2,0,3225059223,1410000
2090,8400,1460,3885805325,0,0,5,7,4,1,2.0,1,0,3885805325,710000
1230,5400,1410,4151800195,0,2,4,6,3,2,1.0,1,0,4151800195,650000
2820,36180,2510,1137300690,0,0,4,9,4,1,2.0,1,0,1137300690,369900
2770,44224,2770,203600590,0,0,3,9,4,1,2.0,2,0,203600590,641000
1400,7400,1950,7745500015,0,0,3,7,3,1,1.0,1,1,7745500015,403000
2730,5000,1910,1370802600,0,0,3,10,3,3,2.0,2,1,1370802600,1020000
1770,13995,2630,5452800645,0,0,4,8,4,2,1.0,1,0,5452800645,865000
2260,18723,4230,1324049015,1,3,5,10,4,4,1.5,1,0,1324049015,2490000
1850,3588,1950,7645900165,0,3,4,8,4,2,2.0,1,1,7645900165,810000
1256,1232,1309,6798100652,0,0,3,7,3,1,3.0,2,1,6798100652,316750
2220,130680,2680,1023079147,0,0,3,8,4,1,2.0,1,0,1023079147,652500
1850,7620,2090,7972601250,0,0,3,7,6,4,1.0,1,1,7972601250,360000
700,5811,970,421000215,0,0,4,5,2,1,1.0,1,0,421000215,208000
3700,47215,3210,4054520100,0,0,3,10,4,1,2.0,1,0,4054520100,898000
1050,10400,2080,3579700015,0,0,3,7,4,2,1.0,1,0,3579700015,295000
3130,12220,1850,9310300215,0,0,3,7,4,1,2.0,1,1,9310300215,652500
2170,5681,2010,3905081800,0,0,3,8,4,1,2.0,1,0,3905081800,560000
1020,8030,1690,7236100025,0,0,4,7,3,1,1.0,1,0,7236100025,280000
1760,8584,2160,2023049206,0,0,5,7,3,1,1.5,1,1,2023049206,289950
1860,6130,1900,3223059015,0,0,3,7,3,1,1.0,1,0,3223059015,397500
1140,35200,2570,1726069064,0,0,3,7,2,1,1.0,1,0,1726069064,380000
1310,16817,1510,1423089162,0,0,3,7,3,2,1.0,1,0,1423089162,415900
1510,5366,1280,8024201503,0,0,4,7,2,2,1.0,1,1,8024201503,475000
500,7440,1350,859000110,0,0,1,5,1,1,1.0,1,1,859000110,125000
1020,24100,2640,2322059039,0,0,3,7,3,2,1.0,1,0,2322059039,238000
1070,9789,1540,2023049245,0,0,3,7,4,2,1.0,1,1,2023049245,296000
3470,17100,2120,114100745,0,0,3,7,6,1,1.5,1,0,114100745,475000
1650,6250,2060,2391601380,0,0,3,7,3,1,1.5,1,1,2391601380,390000
1030,3750,1280,2313900740,0,0,3,6,3,2,1.0,1,1,2313900740,425000
